1168.282828,2.02,400137271,0,10000000,0,0.5841414,,,0.5841414,2.02,400137271
1188.080808,2.02,400137271,0,10000000,0,0.5940404,,,0.5940404,2.02,400137271
1207.878788,2.03,400137271,0,10000000,0,0.6039394,,,0.6039394,2.03,400137271
1227.676768,2.03,400137271,0,10000000,0,0.6138384,,,0.6138384,2.03,400137271
1247.474748,2.04,400137271,5,10000000,0.0000005,0.6237374,,,0.6237374,2.04,400137271
1267.272727,2.05,400137271,7,10000000,0.0000007,0.6336364,,,0.6336364,2.05,400137271
1287.070707,2.06,400137271,13,10000000,0.0000013,0.6435354,,,0.6435354,2.06,400137271
1306.868687,2.07,400137271,28,10000000,0.0000028,0.6534343,,,0.6534343,2.07,400137271
1326.666667,2.08,400137271,33,10000000,0.0000033,0.6633333,,,0.6633333,2.08,400137271
1346.464647,2.09,400137271,42,10000000,0.0000042,0.6732323,,,0.6732323,2.09,400137271
1366.262626,2.1,400137271,45,10000000,0.0000045,0.6831313,,,0.6831313,2.1,400137271
1386.060606,2.11,400137271,60,10000000,0.000006,0.6930303,,,0.6930303,2.11,400137271
1405.858586,2.12,400137271,64,10000000,0.0000064,0.7029293,,,0.7029293,2.12,400137271
1425.656566,2.14,400137271,68,10000000,0.0000068,0.7128283,,,0.7128283,2.14,400137271
1445.454546,2.15,400137271,88,10000000,0.0000088,0.7227273,,,0.7227273,2.15,400137271
1465.252525,2.16,400137271,112,10000000,0.0000112,0.7326263,,,0.7326263,2.16,400137271
1485.050505,2.18,400137271,139,10000000,0.0000139,0.7425253,,,0.7425253,2.18,400137271
1504.848485,2.2,400137271,168,10000000,0.0000168,0.7524242,,,0.7524242,2.2,400137271
1524.646465,2.22,400137271,193,10000000,0.0000193,0.7623232,,,0.7623232,2.22,400137271
1544.444444,2.23,400137271,215,10000000,0.0000215,0.7722222,,,0.7722222,2.23,400137271
1564.242424,2.26,400137271,261,10000000,0.0000261,0.7821212,,,0.7821212,2.26,400137271
1584.040404,2.28,400137271,308,10000000,0.0000308,0.7920202,,,0.7920202,2.28,400137271
1603.838384,2.3,400137271,363,10000000,0.0000363,0.8019192,,,0.8019192,2.3,400137271
1623.636364,2.32,400137271,408,10000000,0.0000408,0.8118182,,,0.8118182,2.32,400137271
1643.434343,2.35,400137271,468,10000000,0.0000468,0.8217172,,,0.8217172,2.35,400137271
1663.232323,2.37,400137271,574,10000000,0.0000574,0.8316162,,,0.8316162,2.37,400137271
1683.030303,2.4,400137271,624,10000000,0.0000624,0.8415152,,,0.8415152,2.4,400137271
1702.828283,2.43,400137271,731,10000000,0.0000731,0.8514141,,,0.8514141,2.43,400137271
1722.626263,2.46,400137271,856,10000000,0.0000856,0.8613131,,,0.8613131,2.46,400137271
1742.424242,2.49,400137271,1004,10000000,0.0001004,0.8712121,,,0.8712121,2.49,400137271
1762.222222,2.52,400137271,1226,10000000,0.0001226,0.8811111,,,0.8811111,2.52,400137271
1782.020202,2.56,400137271,1483,10000000,0.0001483,0.8910101,,,0.8910101,2.56,400137271
1801.818182,2.6,400137271,1775,10000000,0.0001775,0.9009091,,,0.9009091,2.6,400137271
1821.616162,2.64,400137271,2212,10000000,0.0002212,0.9108081,,,0.9108081,2.64,400137271
1841.414141,2.68,400137271,2808,10000000,0.0002808,0.9207071,,,0.9207071,2.68,400137271
1861.212121,2.73,400137271,3714,10000000,0.0003714,0.9306061,,,0.9306061,2.73,400137271
1881.010101,2.78,400137271,4516,10000000,0.0004516,0.9405051,,,0.9405051,2.78,400137271
1900.808081,2.83,400137271,5627,10000000,0.0005627,0.950404,,,0.950404,2.83,400137271
1920.606061,2.88,400137271,7053,10000000,0.0007053,0.960303,,,0.960303,2.88,400137271
1940.40404,2.93,400137271,8549,10000000,0.0008549,0.970202,,,0.970202,2.93,400137271
1960.20202,3,400137271,10052,10000000,0.0010052,0.980101,,,0.980101,3,400137271
1980,3.06,400137271,11715,10000000,0.0011715,0.99,,,0.99,3.06,400137271
