Seed,Arrival Rate,"(0.50,1)","(5.25,1)","(10.00,1)","(0.50,5)","(5.25,5)","(10.00,5)","(0.50,9)","(5.25,9)","(10.00,9)","(0.50,13)","(5.25,13)","(10.00,13)"
400137271,14.92346939,0.71704727,12.82484832,25.60230002,0.461195647,5.454300036,10.61930097,0.328953073,2.549855091,4.893931497,0.250089526,1.132668648,1.807655789
400137271,15.12653061,0.720811108,12.89742167,25.73962877,0.463313565,5.514522411,10.75409549,0.331412157,2.606623814,5.035927563,0.252350649,1.160730833,1.85334721
400137271,15.32959184,0.725625183,12.96794812,25.88020577,0.466657122,5.592156966,10.88764276,0.33347724,2.673759444,5.174482049,0.253680384,1.20128347,1.943440029
400137271,15.53265306,0.728494748,13.02034343,25.98662405,0.469331903,5.671921011,11.01872224,0.335500599,2.742082776,5.299368047,0.255590619,1.234222871,2.023597434
400137271,15.73571429,0.733152448,13.08926002,26.1132838,0.471733504,5.735529894,11.14813446,0.337166834,2.7965514,5.405780666,0.256877681,1.273968321,2.106101362
400137271,15.93877551,0.736834315,13.15849577,26.23523344,0.474262009,5.797692014,11.27641566,0.33956081,2.86769311,5.555084026,0.257409772,1.303240024,2.203376013
400137271,16.14183673,0.742540221,13.23182931,26.36007269,0.477929215,5.869814635,11.40384139,0.342358754,2.929151968,5.675006356,0.259820502,1.347840917,2.30179923
400137271,16.34489796,0.744841726,13.29969343,26.48753273,0.480651943,5.91495063,11.52931272,0.344084807,2.986712643,5.79322412,0.26139986,1.391766272,2.372972614
400137271,16.54795918,0.747962408,13.36434398,26.61421992,0.484246311,5.996092205,11.66262217,0.346441783,3.046128367,5.907299397,0.263386603,1.430167597,2.47688015
400137271,16.75102041,0.752909841,13.4270187,26.73971327,0.486502543,6.065336067,11.7832211,0.34790604,3.113897267,6.034041174,0.264900722,1.466728786,2.563057195
400137271,16.95408163,0.757072823,13.49458211,26.8618566,0.489849053,6.123796803,11.90851224,0.350012904,3.164107232,6.174971697,0.266953303,1.516033522,2.67487738
400137271,17.15714286,0.761364005,13.55332335,26.97690875,0.492498495,6.170037581,12.03026035,0.352709583,3.240787221,6.276662191,0.267769722,1.566359044,2.778753917
400137271,17.36020408,0.764368169,13.61857619,27.0987502,0.495185003,6.23735369,12.14736898,0.355310097,3.301385511,6.410985152,0.26945589,1.5901167,2.880660463
400137271,17.56326531,0.76780704,13.68235657,27.21504486,0.497661027,6.311876473,12.26176765,0.357142873,3.356745301,6.544067151,0.270736595,1.64507142,2.974822295
400137271,17.76632653,0.772071886,13.73967727,27.33477242,0.501221567,6.354321467,12.37712276,0.358879338,3.42051865,6.600133329,0.272891869,1.686314099,3.070521559
400137271,17.96938776,0.775577958,13.79961776,27.44726781,0.505060452,6.417762414,12.49348047,0.361521602,3.468821175,6.730926292,0.274963184,1.732347988,3.182234699
400137271,18.17244898,0.780422764,13.85846324,27.55592148,0.506863066,6.486353123,12.6093267,0.363946825,3.538046529,6.826991351,0.275349499,1.770234506,3.304139935
400137271,18.3755102,0.78336553,13.91568544,27.66798399,0.509378862,6.534454525,12.7136595,0.36556282,3.59360803,6.971521519,0.27838126,1.813957777,3.370823783
400137271,18.57857143,0.786626868,13.97247877,27.78196361,0.512420402,6.59371002,12.81509236,0.368385608,3.648869821,7.081021779,0.280078938,1.855804963,3.495910679
400137271,18.78163265,0.791284719,14.0307242,27.88746923,0.515877272,6.650675066,12.92517339,0.369067071,3.703734181,7.1912617,0.281101767,1.909357763,3.575648459
400137271,18.98469388,0.795559018,14.08836418,27.99594766,0.519076897,6.711775777,13.03637764,0.373359427,3.764251609,7.26740199,0.282761721,1.959394986,3.69629868
400137271,19.1877551,0.79919878,14.13764502,28.09903775,0.522329652,6.765789102,13.14463122,0.374633248,3.820724146,7.403321577,0.284506254,2.016876311,3.779978499
400137271,19.39081633,0.802194607,14.19460331,28.20665606,0.525165086,6.823531822,13.25218049,0.376825988,3.869630283,7.507618217,0.286329055,2.053392159,3.893895285
400137271,19.59387755,0.806724295,14.2536214,28.30415262,0.52772328,6.876132324,13.35771469,0.379032071,3.924869515,7.613079511,0.28831668,2.099421041,3.969845499
400137271,19.79693878,0.809087792,14.30210898,28.41425413,0.530811252,6.927475539,13.45831187,0.381396053,3.976466583,7.718708137,0.289344865,2.149000987,4.107083731
400137271,20,0.814097956,14.35955038,28.51591544,0.533843367,6.983553506,13.55985968,0.383725092,4.031346828,7.820497205,0.291964926,2.187083759,4.191224281
400137271,0.1,0.079341435,0.036318273,0.023738768,0,0,0,0,0,0,0,0,0
400137271,0.303061225,0.206829515,0.10776742,0.074873281,1.09999E-05,0.000004,0.000002,0,0,0,0,0,0
400137271,0.506122449,0.303499428,0.17561046,0.130404536,0.00010099,2.29995E-05,1.49998E-05,0,0,0,0,0,0
400137271,0.709183674,0.379608347,0.239165334,0.187642772,0.000469779,9.29911E-05,4.79976E-05,0,0,0,0,0,0
400137271,0.912244898,0.441354202,0.299838123,0.246828584,0.001278364,0.000303908,0.000174969,0.000001,0,0,0,0,0
400137271,1.115306122,0.492122825,0.354939839,0.303517165,0.002998976,0.000724473,0.000431813,0.000001,0,0,0,0,0
400137271,1.318367347,0.534276331,0.405187351,0.358631788,0.005761583,0.001434935,0.000864251,0.000006,0,0,0,0,0
400137271,1.521428571,0.570035795,0.451337174,0.412339437,0.009753905,0.002636028,0.001595451,8.9999E-06,0,0,0,0,0
400137271,1.724489796,0.60088165,0.492289141,0.460590228,0.015383616,0.004374769,0.002584296,3.29989E-05,0.000004,0.000003,0,0,0
400137271,1.92755102,0.627680737,0.530276633,0.50468272,0.022247731,0.006749133,0.004013816,0.000087992,2.09996E-05,9.9999E-06,0,0,0
400137271,2.130612245,0.650970703,0.563745586,0.543440039,0.031393475,0.010007831,0.006136091,0.000168971,3.69985E-05,1.69997E-05,0,0,0
400137271,2.333673469,0.671687118,0.594342562,0.579075594,0.04118946,0.013852361,0.008624946,0.000302906,4.79976E-05,2.79991E-05,0,0,0
400137271,2.536734694,0.690431134,0.620754153,0.610004894,0.052555584,0.0187054,0.011953364,0.000500748,0.000100989,5.19972E-05,0,0,0
400137271,2.739795918,0.706612198,0.645444795,0.637628107,0.065344321,0.024406377,0.015913566,0.000814336,0.000165972,0.000094991,0,0,0
400137271,2.942857143,0.721833639,0.667412431,0.662022208,0.078903713,0.031273401,0.02072339,0.001318255,0.0003159,0.000176968,0.000003,0.000002,0.000002
400137271,3.145918367,0.735237521,0.686993089,0.682684891,0.093740484,0.039004758,0.02620001,0.001920294,0.000454791,0.000272924,9.9999E-06,0.000003,0.000003
400137271,3.348979592,0.747707799,0.704787017,0.701773875,0.108453617,0.047735767,0.033257734,0.002946282,0.000694515,0.000386849,2.19995E-05,0.000004,0.000004
400137271,3.552040816,0.758713394,0.721333956,0.718698039,0.124828686,0.057513979,0.040397275,0.004043575,0.000952087,0.000538708,3.29988E-05,0.000005,0.000001
400137271,3.755102041,0.769375832,0.735629641,0.733738149,0.14198712,0.068218391,0.049171926,0.005504505,0.001316256,0.000775395,4.99973E-05,1.29998E-05,0.000003
400137271,3.958163265,0.778869081,0.748471415,0.747366323,0.158016292,0.080128046,0.059263294,0.007290423,0.001947186,0.001145681,6.49953E-05,1.59997E-05,7.9999E-06
400137271,4.16122449,0.787612255,0.760582257,0.759761851,0.174160185,0.0927843,0.070017065,0.009704873,0.002593255,0.001556564,0.000120985,2.59993E-05,1.19998E-05
400137271,4.364285714,0.795502142,0.771245209,0.771320265,0.19079386,0.104642303,0.081897197,0.012592359,0.003548354,0.002119492,0.000178967,4.19981E-05,1.99995E-05
400137271,4.567346939,0.803050273,0.781400867,0.781373311,0.206995869,0.11936362,0.093494339,0.015806013,0.004707709,0.002849838,0.000275924,0.000061996,3.49986E-05
400137271,4.770408163,0.809984362,0.790512393,0.79047662,0.223404371,0.134172253,0.108489288,0.019461609,0.005866342,0.003526502,0.000450794,9.29911E-05,5.09973E-05
400137271,4.973469388,0.816674082,0.798726075,0.7991599,0.238967161,0.15018424,0.123228051,0.023885381,0.007318986,0.004548192,0.000605631,0.000126984,7.79932E-05
400137271,5.176530612,0.822830834,0.806686031,0.807029586,0.255616173,0.165637906,0.139614119,0.028208091,0.009073883,0.0056311,0.000840291,0.000175968,0.000101989
400137271,5.379591837,0.828486034,0.814244926,0.814056324,0.27118796,0.181510729,0.155172589,0.033180125,0.011290956,0.00703117,0.001178603,0.000250936,0.000145978
400137271,5.582653061,0.834036683,0.8209773,0.82068588,0.286483555,0.19701661,0.173082075,0.038858672,0.013437895,0.008586572,0.001600422,0.000361868,0.000209955
400137271,5.785714286,0.83924494,0.827139154,0.827263576,0.301587767,0.213677949,0.189310156,0.044952931,0.0165658,0.010704128,0.002073683,0.000478768,0.000264928
400137271,5.98877551,0.843895976,0.833225544,0.833095475,0.315707179,0.231091106,0.20678523,0.052237512,0.019339566,0.012709317,0.00270067,0.000620612,0.000346877
400137271,6.191836735,0.848406245,0.838293624,0.838419202,0.329187722,0.246832583,0.224765145,0.059145855,0.023059564,0.015315658,0.003365621,0.000760416,0.000441802
400137271,6.394897959,0.852358427,0.843695011,0.843698025,0.343843174,0.263663213,0.243382621,0.065982101,0.026808324,0.018036578,0.004300397,0.00101696,0.0005437
400137271,6.597959184,0.856721704,0.848495628,0.848463473,0.357797947,0.279391323,0.261988227,0.074441106,0.031175613,0.021192044,0.005308636,0.001367116,0.000751427
400137271,6.801020408,0.860410462,0.852904084,0.852957476,0.371198593,0.295215737,0.280689463,0.082597196,0.036362533,0.025080674,0.006632667,0.00174992,0.000999992
400137271,7.004081633,0.864294793,0.857161222,0.857159915,0.382998087,0.310928278,0.297050374,0.091148117,0.041509275,0.029063773,0.008277847,0.002073676,0.001248428
400137271,7.207142857,0.867633848,0.861460751,0.861322758,0.396169439,0.327783768,0.31439919,0.099432558,0.04709491,0.033683556,0.009964676,0.002588273,0.001614369
400137271,7.410204082,0.871062125,0.865089952,0.86510724,0.407144246,0.342343575,0.329612706,0.10963301,0.052916948,0.038705225,0.011873283,0.003220556,0.001921286
400137271,7.613265306,0.873800951,0.868762656,0.868691907,0.419639551,0.356814883,0.347191423,0.1179607,0.059493389,0.044030556,0.014022419,0.004058434,0.00244001
400137271,7.816326531,0.877124641,0.872233855,0.872033239,0.430463987,0.370337792,0.364218331,0.127811371,0.065977924,0.049386002,0.016647033,0.004901834,0.002985051
400137271,8.019387755,0.879882362,0.875474197,0.875322198,0.442321806,0.385099214,0.378727608,0.136712049,0.073244261,0.05568052,0.019107537,0.005902878,0.003617831
400137271,8.22244898,0.882719195,0.878716483,0.878324369,0.451837843,0.399065434,0.3937881,0.145823795,0.080103212,0.063090655,0.021668883,0.007051833,0.004341056
400137271,8.425510204,0.885333486,0.881297004,0.88123525,0.462429088,0.4124609,0.407716527,0.156282536,0.088920392,0.070305041,0.025477682,0.008190299,0.005077056
400137271,8.628571429,0.887809645,0.884162767,0.884018486,0.471626793,0.423934934,0.421767913,0.166058867,0.097169483,0.078964989,0.028656435,0.009664635,0.006049155
400137271,8.831632653,0.890252198,0.886772553,0.8867346,0.480968179,0.438115118,0.434050871,0.176658938,0.106725253,0.085902143,0.032716116,0.011476721,0.00731403
400137271,9.034693878,0.892629491,0.889270525,0.889193669,0.490566605,0.449395194,0.446750738,0.185157602,0.114987725,0.095167347,0.036653199,0.013240276,0.008380113
400137271,9.237755102,0.894580294,0.891783014,0.891655633,0.500361487,0.460450702,0.458172934,0.195174952,0.124250033,0.103436404,0.041420073,0.01525269,0.009948934
400137271,9.440816327,0.896698522,0.894167735,0.894005464,0.509114712,0.471442065,0.469996645,0.205131629,0.134929038,0.114467828,0.045528039,0.01725097,0.011369074
400137271,9.643877551,0.89877671,0.896307702,0.896185345,0.517455262,0.483448214,0.48245422,0.215410301,0.14368605,0.123910505,0.050362855,0.019131627,0.012615771
400137271,9.846938776,0.900809021,0.898546893,0.898367025,0.525273998,0.494045493,0.492162581,0.22553784,0.155262247,0.134841405,0.055242267,0.022059169,0.015009141
400137271,10.05,0.902839607,0.900419542,0.900387207,0.533656104,0.503949917,0.502184645,0.233562343,0.164557607,0.144723439,0.060300832,0.024571767,0.017029772
400137271,10.25306122,0.904407745,0.9024181,0.902397712,0.54155922,0.514001491,0.512974521,0.242977162,0.173859237,0.156510899,0.065794624,0.028886483,0.019680732
400137271,10.45612245,0.906281703,0.904272983,0.904247505,0.548448566,0.523114948,0.521327674,0.253627353,0.185200908,0.167614046,0.071263922,0.031718613,0.022169138
400137271,10.65918367,0.907916049,0.906132628,0.906167388,0.55572813,0.531004633,0.531555316,0.262394283,0.196838795,0.179085021,0.077908355,0.035457894,0.024676271
400137271,10.8622449,0.909475874,0.907953075,0.907920882,0.563209344,0.540072318,0.54035225,0.272293763,0.205956992,0.192462335,0.084293517,0.039213124,0.027621145
400137271,11.06530612,0.911231222,0.909643126,0.909624922,0.570030257,0.548656786,0.548940577,0.280688807,0.217046161,0.202004218,0.090562599,0.042795787,0.030983948
400137271,11.26836735,0.91276377,0.911282174,0.911230741,0.577417674,0.556180743,0.556597512,0.289107147,0.227634471,0.214372076,0.095603942,0.047633832,0.035232635
400137271,11.47142857,0.914068931,0.912837454,0.912827458,0.584126332,0.564680824,0.564514282,0.297628814,0.237720926,0.2255111,0.103223961,0.05145145,0.039044978
400137271,11.6744898,0.915576521,0.914338688,0.914371771,0.5894568,0.572446254,0.572458731,0.307244845,0.249559876,0.236804629,0.109836711,0.057049587,0.042893895
400137271,11.87755102,0.916954116,0.915804268,0.91580163,0.596796734,0.579334215,0.579867095,0.314948056,0.2580132,0.249191228,0.115989611,0.061060926,0.047542398
400137271,12.08061224,0.918399804,0.917240167,0.917193118,0.602293168,0.586974982,0.585923807,0.324904356,0.268878036,0.260564281,0.121754022,0.067257459,0.052272294
400137271,12.28367347,0.919558758,0.918581524,0.918560224,0.607709559,0.593114426,0.593033051,0.33209974,0.280120159,0.26956415,0.129742101,0.073001206,0.056737555
400137271,12.48673469,0.920849029,0.919926514,0.919924641,0.614200663,0.599874603,0.599787815,0.340880405,0.289930123,0.281855747,0.134957056,0.078622077,0.063119976
400137271,12.68979592,0.922171895,0.921251245,0.921149661,0.619495197,0.606286165,0.606133528,0.347809697,0.299919772,0.291851815,0.144277019,0.08463741,0.069331939
400137271,12.89285714,0.92324416,0.92244689,0.92240874,0.624233064,0.61227105,0.611469301,0.35612831,0.310247859,0.304176478,0.150841931,0.091293222,0.074180336
400137271,13.09591837,0.92440148,0.923651865,0.923574789,0.629998287,0.618643609,0.618243584,0.364612137,0.320530687,0.313788485,0.156848131,0.097395031,0.079583463
400137271,13.29897959,0.925585865,0.924791584,0.924732993,0.634945609,0.623741537,0.624973421,0.37084929,0.327663165,0.324464413,0.165173458,0.104298556,0.086931036
400137271,13.50204082,0.92666998,0.92585678,0.925836804,0.639784549,0.629957246,0.628922647,0.37831905,0.336531878,0.333093481,0.171261831,0.110974599,0.094676244
400137271,13.70510204,0.927621267,0.926938828,0.926973051,0.644490621,0.636362446,0.634526853,0.385863107,0.346985845,0.343039061,0.179194765,0.116970353,0.102338562
400137271,13.90816327,0.928625642,0.928050455,0.928073224,0.649664083,0.640767447,0.639794836,0.393296499,0.355036543,0.354125224,0.184761838,0.126717835,0.11047669
400137271,14.11122449,0.929668349,0.929125056,0.929078877,0.654469671,0.645989035,0.645036155,0.400846718,0.363692705,0.362820271,0.192956362,0.133397518,0.116393771
400137271,14.31428571,0.93077275,0.9301159,0.930124867,0.658489815,0.650919452,0.650081054,0.408173447,0.372946834,0.370565021,0.199811157,0.14008286,0.125854577
400137271,14.51734694,0.931627697,0.931083881,0.931113215,0.663420052,0.656290106,0.654891156,0.414938847,0.380768147,0.380610341,0.208209189,0.149484812,0.133001104
400137271,14.72040816,0.932575108,0.932047349,0.932048052,0.667795932,0.659894762,0.659758712,0.421137419,0.389936439,0.388737403,0.213991582,0.156498144,0.141036907
400137271,14.92346939,0.933525713,0.932973867,0.932991832,0.671830893,0.665060796,0.664417574,0.428192405,0.397780876,0.396904428,0.220332495,0.164091136,0.151718966
400137271,15.12653061,0.934332074,0.933868009,0.933871116,0.676278032,0.669561419,0.668885418,0.434864405,0.405022276,0.405197169,0.229547603,0.171319046,0.156984351
400137271,15.32959184,0.935283126,0.934747685,0.934810055,0.680009305,0.674576589,0.673309817,0.440593904,0.413424901,0.413406225,0.235360595,0.18028042,0.167029416
400137271,15.53265306,0.936018117,0.935523471,0.935587065,0.684088752,0.678818548,0.677531891,0.446325876,0.421066252,0.42059778,0.242481767,0.187334475,0.17526898
400137271,15.73571429,0.936943114,0.936387742,0.936416777,0.687430688,0.682579681,0.68166002,0.451944156,0.427783993,0.427249292,0.248698949,0.195686357,0.183188886
400137271,15.93877551,0.937664607,0.937212689,0.937211839,0.691476771,0.686509728,0.685846139,0.459137927,0.435826323,0.435905131,0.25463464,0.202868653,0.193358699
400137271,16.14183673,0.938526457,0.938022352,0.937988059,0.695654741,0.690642241,0.689703083,0.464677643,0.443135093,0.442038964,0.262661439,0.211394545,0.202286502
400137271,16.34489796,0.939144209,0.938816805,0.938770897,0.699122918,0.693742968,0.693593322,0.470114025,0.449404382,0.449110845,0.268635922,0.219519277,0.209334705
400137271,16.54795918,0.939937306,0.939573069,0.939527794,0.702856365,0.69801624,0.697511211,0.475969711,0.456503332,0.455410223,0.276006267,0.227764526,0.219231664
400137271,16.75102041,0.940597447,0.940288266,0.94029397,0.705467742,0.701779854,0.701216663,0.481505755,0.462801212,0.462075943,0.282330305,0.235075711,0.226705877
400137271,16.95408163,0.941265729,0.94106327,0.941021612,0.709487107,0.705239401,0.704766018,0.487434072,0.468478318,0.469735356,0.289713459,0.243851077,0.236555035
400137271,17.15714286,0.942013232,0.94171837,0.941685328,0.712663996,0.708386186,0.708339798,0.493304324,0.476384609,0.475120978,0.29473777,0.253112238,0.245616206
400137271,17.36020408,0.94271199,0.94242676,0.942391203,0.715331902,0.711633009,0.711770285,0.498563391,0.4821438,0.482711639,0.301350751,0.257359958,0.253958046
400137271,17.56326531,0.943280523,0.943101073,0.943051421,0.718558912,0.715876189,0.715068089,0.503163581,0.487730514,0.488607559,0.306797024,0.267233913,0.261898313
400137271,17.76632653,0.944010905,0.943723454,0.943697261,0.721809002,0.718150516,0.718373987,0.507447807,0.493999112,0.491710039,0.314388457,0.274247955,0.269313026
400137271,17.96938776,0.944682987,0.944391119,0.944364002,0.725327311,0.721451177,0.72169417,0.513685969,0.498646147,0.499032432,0.320348521,0.282239664,0.278044491
400137271,18.17244898,0.945121705,0.944994429,0.944974878,0.72766182,0.724873171,0.72484726,0.518670386,0.505536426,0.503213025,0.325477708,0.288138453,0.287643393
400137271,18.3755102,0.945699365,0.94558198,0.945557262,0.730620939,0.727611276,0.727817518,0.523362829,0.510057513,0.509786554,0.331540983,0.29599238,0.292923515
400137271,18.57857143,0.946419922,0.946184757,0.94617925,0.733543797,0.73077153,0.730676902,0.528190843,0.515653848,0.515157612,0.338793746,0.302480718,0.301756449
400137271,18.78163265,0.946961957,0.946786744,0.946745253,0.736527522,0.733668057,0.733560884,0.53103013,0.520976423,0.520493568,0.343338339,0.310068647,0.307336133
400137271,18.98469388,0.94755514,0.947316089,0.947327018,0.738901339,0.736597122,0.736519161,0.53716854,0.526626984,0.524696275,0.348875323,0.317892643,0.315703363
400137271,19.1877551,0.948042247,0.947883672,0.947882135,0.741611133,0.739328378,0.739283755,0.541946306,0.531268954,0.530549563,0.354495452,0.325653596,0.321981418
400137271,19.39081633,0.948637551,0.948434715,0.948426072,0.744322209,0.742108147,0.742050175,0.545472561,0.536158169,0.535440149,0.360409026,0.331196147,0.329640651
400137271,19.59387755,0.949075105,0.949003843,0.948949934,0.74710763,0.744768642,0.744767028,0.549481076,0.540924847,0.540256828,0.366389699,0.337378216,0.335230989
400137271,19.79693878,0.949509946,0.949508656,0.949491088,0.749135651,0.747315568,0.747351493,0.554770722,0.545682196,0.545063323,0.371698002,0.344178546,0.343761299
400137271,20,0.950090635,0.9500023,0.950008642,0.751806085,0.749918164,0.749864562,0.558543545,0.550057028,0.549769927,0.376953304,0.350205753,0.349510332
