random seed,call arrival count,blocked call count,Blocking probability,Service fraction,Offered Load,trunks,theoretical_erlang_B,,,,,,,trunks,Blocking probability,Offered Load
333,2329,319,0.1369686561,0.86303,9.0000000000,11,0.1208207340,,,,,,,11,0.1369686561,9.0000000000
333,2188,181,0.0827239488,0.91728,9.0000000000,12,0.0830866115,,,,,,,12,0.0827239488,9.0000000000
333,2148,137,0.0637802607,0.93622,9.0000000000,13,0.0543927478,,,,,,,13,0.0637802607,9.0000000000
333,2079,74,0.0355940356,0.96441,9.0000000000,14,0.0337854002,,,,,,,14,0.0355940356,9.0000000000
333,2041,28,0.0137187653,0.98628,9.0000000000,15,0.0198684814,,,,,,,15,0.0137187653,9.0000000000
333,2029,20,0.0098570724,0.99014,9.0000000000,16,0.0110524978,,,,,,,16,0.0098570724,9.0000000000
333,2014,2,0.0009930487,0.99901,9.0000000000,17,0.0058172836,,,,,,,17,0.0009930487,9.0000000000
333,2012,0,0.0000000000,1.00000,9.0000000000,18,0.0029002061,,,,,,,18,0.0000000000,9.0000000000
333,2012,0,0.0000000000,1.00000,9.0000000000,19,0.0013718972,,,,,,,19,0.0000000000,9.0000000000
333,2012,0,0.0000000000,1.00000,9.0000000000,20,0.0006169728,,,,,,,20,0.0000000000,9.0000000000
333,21548,19548,0.9071839614,0.09282,10.0000000000,1,0.9090909091,,,,,,,1,0.9071839614,10.0000000000
333,11238,9237,0.8219434063,0.17806,10.0000000000,2,0.8196721311,,,,,,,2,0.8219434063,10.0000000000
333,7442,5440,0.7309862940,0.26901,10.0000000000,3,0.7320644217,,,,,,,3,0.7309862940,10.0000000000
333,5670,3667,0.6467372134,0.35326,10.0000000000,4,0.6466632178,,,,,,,4,0.6467372134,10.0000000000
333,4549,2545,0.5594636184,0.44054,10.0000000000,5,0.5639521769,,,,,,,5,0.5594636184,10.0000000000
333,3930,1925,0.4898218830,0.51018,10.0000000000,6,0.4845149037,,,,,,,6,0.4898218830,10.0000000000
333,3518,1515,0.4306424105,0.56936,10.0000000000,7,0.4090407830,,,,,,,7,0.4306424105,10.0000000000
333,3102,1097,0.3536428111,0.64636,10.0000000000,8,0.3383184329,,,,,,,8,0.3536428111,10.0000000000
333,2743,735,0.2679547940,0.73205,10.0000000000,9,0.2732079439,,,,,,,9,0.2679547940,10.0000000000
333,2573,564,0.2191993782,0.78080,10.0000000000,10,0.2145823431,,,,,,,10,0.2191993782,10.0000000000
333,2450,442,0.1804081633,0.81959,10.0000000000,11,0.1632323332,,,,,,,11,0.1804081633,10.0000000000
333,2333,323,0.1384483498,0.86155,10.0000000000,12,0.1197391884,,,,,,,12,0.1384483498,10.0000000000
333,2191,185,0.0844363304,0.91556,10.0000000000,13,0.0843388627,,,,,,,13,0.0844363304,10.0000000000
333,2134,124,0.0581068416,0.94189,10.0000000000,14,0.0568191434,,,,,,,14,0.0581068416,10.0000000000
333,2093,80,0.0382226469,0.96178,10.0000000000,15,0.0364969455,,,,,,,15,0.0382226469,10.0000000000
333,2045,37,0.0180929095,0.98191,10.0000000000,16,0.0223018720,,,,,,,16,0.0180929095,10.0000000000
333,2027,16,0.0078934386,0.99211,10.0000000000,17,0.0129488752,,,,,,,17,0.0078934386,10.0000000000
333,2019,4,0.0019811788,0.99802,10.0000000000,18,0.0071424382,,,,,,,18,0.0019811788,10.0000000000
333,2017,2,0.0009915716,0.99901,10.0000000000,19,0.0037450995,,,,,,,19,0.0009915716,10.0000000000
333,2015,0,0.0000000000,1.00000,10.0000000000,20,0.0018690499,,,,,,,20,0.0000000000,10.0000000000
333,23473,21473,0.9147957227,0.08520,11.0000000000,1,0.9166666667,,,,,,,1,0.9147957227,11.0000000000
333,12057,10056,0.8340383180,0.16596,11.0000000000,2,0.8344827586,,,,,,,2,0.8340383180,11.0000000000
333,8072,6070,0.7519821606,0.24802,11.0000000000,3,0.7536806342,,,,,,,3,0.7519821606,11.0000000000
333,6190,4187,0.6764135703,0.32359,11.0000000000,4,0.6745450357,,,,,,,4,0.6764135703,11.0000000000
333,4900,2897,0.5912244898,0.40878,11.0000000000,5,0.5974233611,,,,,,,5,0.5912244898,11.0000000000
333,4253,2249,0.5288031977,0.47120,11.0000000000,6,0.5227359438,,,,,,,6,0.5288031977,11.0000000000
333,3642,1637,0.4494783086,0.55052,11.0000000000,7,0.4509844993,,,,,,,7,0.4494783086,11.0000000000
333,3219,1213,0.3768251010,0.62317,11.0000000000,8,0.3827555555,,,,,,,8,0.3768251010,11.0000000000
333,2972,967,0.3253701211,0.67463,11.0000000000,9,0.3187140012,,,,,,,9,0.3253701211,11.0000000000
