Seed,arrival rate,"(3,5,1.00,0.50)","(3,5,1.00,0.75)","(3,5,1.00,1.00)","(3,5,1.00,1.25)","(3,5,1.00,1.50)","(3,5,1.00,2.00)","(3,5,1.00,3.00)","(5,5,1.00,0.50)","(5,5,1.00,0.75)","(5,5,1.00,1.00)","(5,5,1.00,1.25)","(5,5,1.00,1.50)","(5,5,1.00,2.00)","(5,5,1.00,3.00)","(7,5,1.00,0.50)","(7,5,1.00,0.75)","(7,5,1.00,1.00)","(7,5,1.00,1.25)","(7,5,1.00,1.50)","(7,5,1.00,2.00)","(7,5,1.00,3.00)","(5,10,1.00,0.50)","(5,10,1.00,0.75)","(5,10,1.00,1.00)","(5,10,1.00,1.25)","(5,10,1.00,1.50)","(5,10,1.00,2.00)","(5,10,1.00,3.00)","(10,10,1.00,0.50)","(10,10,1.00,0.75)","(10,10,1.00,1.00)","(10,10,1.00,1.25)","(10,10,1.00,1.50)","(10,10,1.00,2.00)","(10,10,1.00,3.00)","(20,10,1.00,0.50)","(20,10,1.00,0.75)","(20,10,1.00,1.00)","(20,10,1.00,1.25)","(20,10,1.00,1.50)","(20,10,1.00,2.00)","(20,10,1.00,3.00)"
400137271,1.4291632653,0.9180283118,1.1649913717,1.3754202430,1.5579141338,1.7275293303,2.0394491177,2.6188474707,0.7445213798,0.9344314177,1.1014401076,1.2548130955,1.4012499372,1.6824889708,2.2244732269,0.6426238808,0.8089047591,0.9594134248,1.1012435364,1.2405234936,1.5124556250,2.0264364543,1.3045943699,1.5663128525,1.7773389835,1.9584051788,2.1240391755,2.4295117849,2.9882547431,0.8886752840,1.0619699130,1.2144533664,1.3564145470,1.4941556343,1.7598437334,2.2814861410,0.6071341620,0.7463692970,0.8802340912,1.0118670936,1.1401050504,1.3946846471,1.8856013728
400137271,1.5005714286,0.9180338302,1.1646926604,1.3752369811,1.5577877408,1.7276997347,2.0405725285,2.6208557312,0.7446018849,0.9346575026,1.1013876743,1.2544929887,1.4013874969,1.6834234555,2.2260584215,0.6425920524,0.8090403426,0.9595400300,1.1030096084,1.2408190531,1.5140197910,2.0443971952,1.3048042195,1.5669014714,1.7766772910,1.9589148576,2.1242498033,2.4279248820,2.9875136686,0.8889634608,1.0616536367,1.2139741770,1.3561340800,1.4938053822,1.7606098727,2.2775869785,0.6074434504,0.7468588162,0.8805170929,1.0109218738,1.1384207188,1.3950251761,1.9024405661
400137271,1.5719795918,0.9181090952,1.1646836660,1.3756609797,1.5583934153,1.7283152804,2.0405525724,2.6190939252,0.7445496351,0.9350666637,1.1009399801,1.2546877055,1.4018068062,1.6840380705,2.2235703784,0.6427662394,0.8086745142,0.9592865357,1.1019782311,1.2415751233,1.5115788792,2.0429876354,1.3046346874,1.5664068681,1.7770795645,1.9584762536,2.1242556570,2.4276311897,2.9872766174,0.8886410804,1.0622645393,1.2138751586,1.3563305593,1.4941283482,1.7602770104,2.2767364509,0.6069123489,0.7475876789,0.8792028153,1.0102748173,1.1379660315,1.3949727168,1.9023815069
400137271,1.6433877551,0.9178839731,1.1647812953,1.3753983516,1.5575751315,1.7274837397,2.0398495733,2.6180222963,0.7446448620,0.9349808040,1.1007893811,1.2545425035,1.4004320981,1.6826287611,2.2246176978,0.6427749149,0.8090522090,0.9588672415,1.1018796599,1.2424064802,1.5120326829,2.0406159074,1.3046263572,1.5668442891,1.7769366160,1.9594014863,2.1241842158,2.4276546967,2.9873164883,0.8888054542,1.0620530058,1.2142319006,1.3567865518,1.4939272993,1.7605553441,2.2781483971,0.6070172392,0.7474228300,0.8797859187,1.0104406910,1.1391798763,1.3961091210,1.8983053665
400137271,1.7147959184,0.9180425000,1.1649977202,1.3754115829,1.5575547040,1.7279513853,2.0406346180,2.6158124052,0.7445346456,0.9343769096,1.1013861431,1.2542449246,1.4011546923,1.6823098341,2.2251790108,0.6426642993,0.8087258582,0.9593883605,1.1035989672,1.2417720014,1.5127603263,2.0417731708,1.3045434038,1.5667533910,1.7776409864,1.9589442642,2.1240506349,2.4278357812,2.9899932579,0.8889235358,1.0618465834,1.2139012919,1.3572132501,1.4940440984,1.7614686137,2.2785895666,0.6071230198,0.7471647144,0.8796042865,1.0096403709,1.1367641153,1.3941539765,1.9021916968
400137271,1.7862040816,0.9182506703,1.1645838511,1.3758782160,1.5579994857,1.7283987442,2.0409237781,2.6156143665,0.7444279948,0.9342403455,1.1013204110,1.2544093515,1.4004900071,1.6828566781,2.2248545862,0.6426154267,0.8090114778,0.9586980431,1.1025317951,1.2394357809,1.5112983845,2.0391982932,1.3044830430,1.5666910520,1.7771939449,1.9586968619,2.1241580129,2.4283603236,2.9879826787,0.8887011749,1.0620592267,1.2142504902,1.3558593203,1.4940647833,1.7613567797,2.2781784349,0.6071332260,0.7469653965,0.8795162721,1.0105381820,1.1412531179,1.3936103388,1.9030974886
400137271,1.8576122449,0.9178971813,1.1646856579,1.3752764986,1.5574118176,1.7277102156,2.0410671939,2.6177415491,0.7445493240,0.9348785719,1.1011239056,1.2550115346,1.4011383027,1.6831134367,2.2218140638,0.6426828685,0.8085745420,0.9585998927,1.1022200214,1.2423367394,1.5102004571,2.0428545528,1.3047104958,1.5665886771,1.7772183311,1.9589669140,2.1246947251,2.4264664116,2.9859816141,0.8887003787,1.0619860658,1.2139193660,1.3571335971,1.4945113702,1.7606645417,2.2770721463,0.6071824620,0.7468686885,0.8808073914,1.0094961004,1.1385849886,1.3955645567,1.9034348824
400137271,1.9290204082,0.9179676737,1.1647475455,1.3753369734,1.5577619071,1.7274752400,2.0417408455,2.6192330881,0.7443088619,0.9347358488,1.1010633813,1.2545920383,1.4016209942,1.6822592070,2.2233501768,0.6425046772,0.8090061356,0.9591814556,1.1027942547,1.2422896612,1.5105825498,2.0422486045,1.3046462479,1.5667968620,1.7778562830,1.9588889776,2.1244934785,2.4279933966,2.9875108697,0.8886828107,1.0619702912,1.2145309587,1.3573933298,1.4925129874,1.7592543370,2.2748535888,0.6073859171,0.7468960952,0.8802591897,1.0108281674,1.1382208230,1.3918800939,1.9043200442
400137271,2.0004285714,0.9178929078,1.1649966890,1.3751237593,1.5575231167,1.7275732629,2.0414814211,2.6175203217,0.7445524509,0.9345592617,1.1009198592,1.2546693004,1.4020034973,1.6832611496,2.2230756894,0.6426188314,0.8090380259,0.9586597242,1.1022901117,1.2409437233,1.5115243162,2.0428529356,1.3046741016,1.5665661024,1.7774882671,1.9588654646,2.1241266952,2.4281040302,2.9868005250,0.8886605377,1.0620073351,1.2140177311,1.3562805736,1.4935603060,1.7620913381,2.2792672385,0.6071300755,0.7470986891,0.8794618410,1.0100083573,1.1382735782,1.3953647210,1.9024283419
400137271,2.0718367347,0.9180357407,1.1647054510,1.3750596971,1.5572916131,1.7280251324,2.0406861218,2.6193574646,0.7446538317,0.9344075088,1.1005995973,1.2554457121,1.4002374300,1.6825132132,2.2240003200,0.6425719385,0.8088811673,0.9596862950,1.1030585778,1.2410037283,1.5114358586,2.0438655452,1.3046243035,1.5667296246,1.7777952324,1.9587308331,2.1238359364,2.4290858349,2.9883695332,0.8888531233,1.0620923391,1.2137615388,1.3556367208,1.4943868573,1.7607294908,2.2782809097,0.6073272029,0.7476118942,0.8801751420,1.0103994521,1.1387436178,1.3929858243,1.8997311775
400137271,2.1432448980,0.9181182671,1.1646157875,1.3751260355,1.5579500596,1.7285904153,2.0409972097,2.6189409073,0.7444798201,0.9342401425,1.1003953765,1.2546234707,1.4015582984,1.6842089492,2.2222379322,0.6427027330,0.8091268146,0.9599309307,1.1026638889,1.2398805908,1.5137174969,2.0399786744,1.3046141501,1.5668404931,1.7774702762,1.9585571538,2.1248991972,2.4284830647,2.9876872147,0.8886418523,1.0617692632,1.2137367848,1.3569160046,1.4924318522,1.7607389439,2.2761946725,0.6068559869,0.7476566612,0.8799481949,1.0101378578,1.1390093369,1.3961062040,1.9017824519
400137271,2.2146530612,0.9180236889,1.1645441814,1.3753795442,1.5579234530,1.7281938975,2.0403561760,2.6183107311,0.7445197295,0.9346954545,1.1014762578,1.2548604771,1.4007101746,1.6808776618,2.2244506647,0.6426930423,0.8089952378,0.9595813640,1.1024933903,1.2412229551,1.5120588433,2.0407958537,1.3045920306,1.5667450319,1.7774374075,1.9592612593,2.1239644569,2.4285486265,2.9886357409,0.8888356346,1.0619582097,1.2149586127,1.3566310482,1.4942189617,1.7615638737,2.2775692498,0.6071146036,0.7463027356,0.8795498221,1.0100753386,1.1393535580,1.3939007846,1.8979333427
400137271,2.2860612245,0.9179668858,1.1646271073,1.3754238189,1.5577182110,1.7284506429,2.0414758827,2.6173003230,0.7445904318,0.9345878330,1.1011480037,1.2550903432,1.4009592713,1.6828710592,2.2233774288,0.6425945159,0.8086873370,0.9593468833,1.1015175547,1.2402272059,1.5101494215,2.0434635940,1.3044729174,1.5668202877,1.7775360297,1.9591290681,2.1246431354,2.4284002513,2.9866787776,0.8888190987,1.0623979995,1.2141846433,1.3563315145,1.4932149411,1.7600746485,2.2784435145,0.6071427598,0.7465752620,0.8796055820,1.0109244713,1.1380176563,1.3924869119,1.8980160738
400137271,2.3574693878,0.9180521980,1.1649053133,1.3753942918,1.5571398776,1.7280961549,2.0408069465,2.6203787894,0.7445488577,0.9346245274,1.1006758292,1.2547701903,1.4008496569,1.6840815890,2.2228066843,0.6424073629,0.8089161271,0.9598069482,1.1023353903,1.2408221732,1.5116861142,2.0403526425,1.3045381768,1.5670376475,1.7772353650,1.9582881139,2.1248560987,2.4283354201,2.9878906807,0.8887231290,1.0619554314,1.2140437497,1.3566077785,1.4937005348,1.7603952219,2.2786488969,0.6068556935,0.7473733188,0.8796817015,1.0096803905,1.1391477571,1.3956948646,1.8986123441
400137271,2.4288775510,0.9180513050,1.1650456535,1.3755808219,1.5581497394,1.7281119525,2.0414158403,2.6164392723,0.7444661020,0.9348890631,1.1011664556,1.2540397498,1.4005764540,1.6841212144,2.2257913580,0.6426988716,0.8088424465,0.9591174638,1.1029874099,1.2399480525,1.5128653703,2.0404154719,1.3045248180,1.5663891083,1.7770886270,1.9588215425,2.1240324955,2.4294726994,2.9889003557,0.8887424026,1.0620524834,1.2143043587,1.3567643389,1.4948000052,1.7585950427,2.2777779052,0.6071686623,0.7469897805,0.8797401424,1.0097694095,1.1401208660,1.3945015339,1.9004573116
400137271,2.5002857143,0.9179227256,1.1649309925,1.3750963515,1.5582496782,1.7281292048,2.0405642109,2.6185608424,0.7444954212,0.9348596029,1.1010936155,1.2545331987,1.4015874832,1.6818653263,2.2239126573,0.6427689541,0.8086302251,0.9586199649,1.1028736926,1.2414672270,1.5139893441,2.0415680735,1.3046951435,1.5670584827,1.7779512328,1.9587008662,2.1239923557,2.4295522615,2.9884375362,0.8888778262,1.0622157728,1.2145128027,1.3565226394,1.4932257039,1.7603366373,2.2765163477,0.6071230872,0.7467590100,0.8797315565,1.0112570531,1.1399652815,1.3919262275,1.8984989749
400137271,2.5716938776,0.9180023443,1.1647618464,1.3753067788,1.5576863557,1.7284786381,2.0405939558,2.6174348395,0.7445594344,0.9349551132,1.1011674513,1.2547423138,1.4011683094,1.6806979028,2.2229128613,0.6424321128,0.8090805142,0.9594563500,1.1023812525,1.2415691782,1.5128229108,2.0443627967,1.3046484631,1.5669154530,1.7767788136,1.9587048504,2.1244184301,2.4292210754,2.9861316195,0.8888875558,1.0621307902,1.2140315480,1.3562284057,1.4939528157,1.7614840301,2.2776062645,0.6071964993,0.7465993913,0.8792819650,1.0094340414,1.1376424060,1.3935447068,1.8996942865
400137271,2.6431020408,0.9179708601,1.1649238696,1.3750607491,1.5577539571,1.7278645750,2.0405339947,2.6173904168,0.7446516597,0.9347575409,1.1011553014,1.2543869494,1.4008389047,1.6832731855,2.2251202742,0.6426412519,0.8086444506,0.9594471931,1.1028768025,1.2420409115,1.5120725970,2.0411343407,1.3045314654,1.5670921792,1.7771988124,1.9586221846,2.1236917134,2.4280874255,2.9882346690,0.8884098628,1.0623483253,1.2139267567,1.3573634089,1.4953377020,1.7613448008,2.2763433272,0.6070577205,0.7470425891,0.8795625929,1.0103403752,1.1399117994,1.3928519570,1.9032498929
