Seed,arrival rate,"(BEB,5,0.50,0.50)","(BEB,5,0.50,1.00)","(BEB,5,0.50,1.50)","(BEB,5,2.00,0.50)","(BEB,5,2.00,1.00)","(BEB,5,2.00,1.50)","(BEB,5,3.50,0.50)","(BEB,5,3.50,1.00)","(BEB,5,3.50,1.50)","(BEB,10,0.50,0.50)","(BEB,10,0.50,1.00)","(BEB,10,0.50,1.50)","(BEB,10,2.00,0.50)","(BEB,10,2.00,1.00)","(BEB,10,2.00,1.50)","(BEB,10,3.50,0.50)","(BEB,10,3.50,1.00)","(BEB,10,3.50,1.50)"
400137271,2.6970707071,0.8149295086,0.8058569684,0.9950090347,0.8466891491,0.7141291160,0.9997900441,0.7808138423,0.5102301138,0.9997530610,0.8510674514,0.8091878424,0.9761802263,0.8173166514,0.5771982451,0.9992565531,0.8582983720,0.5409800503,0.9993743916
400137271,2.7273636364,0.8640630144,0.7831552699,0.9975122046,0.8339650619,0.5728791013,0.9997380686,0.8940961046,0.5092609096,0.9998140346,0.8317405502,0.7817226979,0.9856732395,0.8566917477,0.5830183091,0.9991706883,0.8185007358,0.5292761144,0.9994872630
400137271,2.7576565657,0.8407027939,0.6113250409,0.9997380686,0.8213269029,0.5102040816,0.9997910437,0.8225490301,0.9982799636,0.9992885066,0.8053299960,0.5839876428,0.9991018075,0.7461044024,0.5487269535,0.9994832672,0.7892485407,0.9718749119,0.9893290964
400137271,2.7879494949,0.8466891491,0.7141291160,0.9997900441,0.7808138423,0.5102301138,0.9997530610,0.8058569684,0.9950090347,0.9990808456,0.8173166514,0.5771982451,0.9992565531,0.8582983720,0.5409800503,0.9993743916,0.8091878424,0.9761802263,0.9963305147
400137271,2.8182424242,0.8339650619,0.5728791013,0.9997380686,0.8940961046,0.5092609096,0.9998140346,0.7831552699,0.9975122046,0.9992905037,0.8566917477,0.5830183091,0.9991706883,0.8185007358,0.5292761144,0.9994872630,0.7817226979,0.9856732395,0.9983965751
400137271,2.8485353535,0.8213269029,0.5102040816,0.9997910437,0.8225490301,0.9982799636,0.9992885066,0.6113250409,0.9997380686,0.9997960416,0.7461044024,0.5487269535,0.9994832672,0.7892485407,0.9718749119,0.9893290964,0.5839876428,0.9991018075,0.9992146173
400137271,2.8788282828,0.7808138423,0.5102301138,0.9997530610,0.8058569684,0.9950090347,0.9990808456,0.7141291160,0.9997900441,0.9996741062,0.8582983720,0.5409800503,0.9993743916,0.8091878424,0.9761802263,0.9963305147,0.5771982451,0.9992565531,0.9992365833
400137271,2.9091212121,0.8940961046,0.5092609096,0.9998140346,0.7831552699,0.9975122046,0.9992905037,0.5728791013,0.9997380686,0.9998330279,0.8185007358,0.5292761144,0.9994872630,0.7817226979,0.9856732395,0.9983965751,0.5830183091,0.9991706883,0.9993913707
400137271,2.9394141414,0.8225490301,0.9982799636,0.9992885066,0.6113250409,0.9997380686,0.9997960416,0.5102040816,0.9997910437,0.9997980408,0.7892485407,0.9718749119,0.9893290964,0.5839876428,0.9991018075,0.9992146173,0.5487269535,0.9994832672,0.9993114744
400137271,2.9697070707,0.8058569684,0.9950090347,0.9990808456,0.7141291160,0.9997900441,0.9996741062,0.5102301138,0.9997530610,0.9997940424,0.8091878424,0.9761802263,0.9963305147,0.5771982451,0.9992565531,0.9992365833,0.5409800503,0.9993743916,0.9993783866
400137271,3.0000000000,0.7831552699,0.9975122046,0.9992905037,0.5728791013,0.9997380686,0.9998330279,0.5092609096,0.9998140346,0.9997600576,0.7817226979,0.9856732395,0.9983965751,0.5830183091,0.9991706883,0.9993913707,0.5292761144,0.9994872630,0.9993674004

