Seed,arrival rate,"(BEB,5,0.50,0.50)","(BEB,5,0.50,1.00)","(BEB,5,0.50,1.50)","(BEB,5,2.00,0.50)","(BEB,5,2.00,1.00)","(BEB,5,2.00,1.50)","(BEB,5,3.50,0.50)","(BEB,5,3.50,1.00)","(BEB,5,3.50,1.50)","(BEB,10,0.50,0.50)","(BEB,10,0.50,1.00)","(BEB,10,0.50,1.50)","(BEB,10,2.00,0.50)","(BEB,10,2.00,1.00)","(BEB,10,2.00,1.50)","(BEB,10,3.50,0.50)","(BEB,10,3.50,1.00)","(BEB,10,3.50,1.50)"
400137271,2.4244343434,0.9895848407,0.9809445071,0.9999163408,0.9218523411,0.9996865088,0.9999772432,0.9977297715,0.9976551873,0.9999879801,0.9866016268,0.9981316980,0.9984853679,0.9837712600,0.9997020725,0.9999872929,0.9154401151,0.9948955058,0.9999663110
400137271,2.4547272727,0.9932549965,0.9284249328,0.9981667701,0.9061755880,0.9990369180,0.9999833546,0.9939039922,0.9966097982,0.9999859283,0.9714134880,0.9877035851,0.9995423176,0.9966095179,0.9983869525,0.9999721933,0.9967420319,0.9997873412,0.9999776926
400137271,2.4850202020,0.9642380177,0.9915218051,0.9999872142,0.9810509551,0.9999182305,0.9999841396,0.9761652569,0.9997855291,0.8037201384,0.9973079475,0.9996906057,0.9999797486,0.9702159108,0.8960304337,0.9999731870,0.9894924748,0.9998273193,0.7256742855
400137271,2.5153131313,0.9218523411,0.9996865088,0.9999772432,0.9977297715,0.9976551873,0.9999879801,0.9809445071,0.9999163408,0.7938306359,0.9837712600,0.9997020725,0.9999872929,0.9154401151,0.9948955058,0.9999663110,0.9981316980,0.9984853679,0.7099760432
400137271,2.5456060606,0.9061755880,0.9990369180,0.9999833546,0.9939039922,0.9966097982,0.9999859283,0.9284249328,0.9981667701,0.7666260199,0.9966095179,0.9983869525,0.9999721933,0.9967420319,0.9997873412,0.9999776926,0.9877035851,0.9995423176,0.7901070024
400137271,2.5758989899,0.9810509551,0.9999182305,0.9999841396,0.9761652569,0.9997855291,0.8037201384,0.9915218051,0.9999872142,0.9807097214,0.9702159108,0.8960304337,0.9999731870,0.9894924748,0.9998273193,0.7256742855,0.9996906057,0.9999797486,0.8534284463
400137271,2.6061919192,0.9977297715,0.9976551873,0.9999879801,0.9809445071,0.9999163408,0.7938306359,0.9996865088,0.9999772432,0.9792885497,0.9154401151,0.9948955058,0.9999663110,0.9981316980,0.9984853679,0.7099760432,0.9997020725,0.9999872929,0.9342386200
400137271,2.6364848485,0.9939039922,0.9966097982,0.9999859283,0.9284249328,0.9981667701,0.7666260199,0.9990369180,0.9999833546,0.9780938330,0.9967420319,0.9997873412,0.9999776926,0.9877035851,0.9995423176,0.7901070024,0.9983869525,0.9999721933,0.8673064505
400137271,2.6667777778,0.9761652569,0.9997855291,0.8037201384,0.9915218051,0.9999872142,0.9807097214,0.9999182305,0.9999841396,0.9797934258,0.9894924748,0.9998273193,0.7256742855,0.9996906057,0.9999797486,0.8534284463,0.8960304337,0.9999731870,0.9799801266
400137271,2.6970707071,0.9809445071,0.9999163408,0.7938306359,0.9996865088,0.9999772432,0.9792885497,0.9976551873,0.9999879801,0.9799476420,0.9981316980,0.9984853679,0.7099760432,0.9997020725,0.9999872929,0.9342386200,0.9948955058,0.9999663110,0.9826095388
400137271,2.7273636364,0.9284249328,0.9981667701,0.7666260199,0.9990369180,0.9999833546,0.9780938330,0.9966097982,0.9999859283,0.9797139126,0.9877035851,0.9995423176,0.7901070024,0.9983869525,0.9999721933,0.8673064505,0.9997873412,0.9999776926,0.9793165687
400137271,2.7576565657,0.9915218051,0.9999872142,0.9807097214,0.9999182305,0.9999841396,0.9797934258,0.9997855291,0.8037201384,0.5461475314,0.9996906057,0.9999797486,0.8534284463,0.8960304337,0.9999731870,0.9799801266,0.9998273193,0.7256742855,0.5124999661
400137271,2.7879494949,0.9996865088,0.9999772432,0.9792885497,0.9976551873,0.9999879801,0.9799476420,0.9999163408,0.7938306359,0.6017219262,0.9997020725,0.9999872929,0.9342386200,0.9948955058,0.9999663110,0.9826095388,0.9984853679,0.7099760432,0.5756960219
400137271,2.8182424242,0.9990369180,0.9999833546,0.9780938330,0.9966097982,0.9999859283,0.9797139126,0.9981667701,0.7666260199,0.5828167328,0.9983869525,0.9999721933,0.8673064505,0.9997873412,0.9999776926,0.9793165687,0.9995423176,0.7901070024,0.5534068451
400137271,2.8485353535,0.9999182305,0.9999841396,0.9797934258,0.9997855291,0.8037201384,0.5461475314,0.9999872142,0.9807097214,0.6539604576,0.8960304337,0.9999731870,0.9799801266,0.9998273193,0.7256742855,0.5124999661,0.9999797486,0.8534284463,0.5878825352
400137271,2.8788282828,0.9976551873,0.9999879801,0.9799476420,0.9999163408,0.7938306359,0.6017219262,0.9999772432,0.9792885497,0.6540847982,0.9948955058,0.9999663110,0.9826095388,0.9984853679,0.7099760432,0.5756960219,0.9999872929,0.9342386200,0.6079229743
400137271,2.9091212121,0.9966097982,0.9999859283,0.9797139126,0.9981667701,0.7666260199,0.5828167328,0.9999833546,0.9780938330,0.6525370516,0.9997873412,0.9999776926,0.9793165687,0.9995423176,0.7901070024,0.5534068451,0.9999721933,0.8673064505,0.6508600500
400137271,2.9394141414,0.9997855291,0.8037201384,0.5461475314,0.9999872142,0.9807097214,0.6539604576,0.9999841396,0.9797934258,0.6542636076,0.9998273193,0.7256742855,0.5124999661,0.9999797486,0.8534284463,0.5878825352,0.9999731870,0.9799801266,0.6534770033
400137271,2.9697070707,0.9999163408,0.7938306359,0.6017219262,0.9999772432,0.9792885497,0.6540847982,0.9999879801,0.9799476420,0.6521058163,0.9984853679,0.7099760432,0.5756960219,0.9999872929,0.9342386200,0.6079229743,0.9999663110,0.9826095388,0.6536124222
400137271,3.0000000000,0.9981667701,0.7666260199,0.5828167328,0.9999833546,0.9780938330,0.6525370516,0.9999859283,0.9797139126,0.6533274141,0.9995423176,0.7901070024,0.5534068451,0.9999721933,0.8673064505,0.6508600500,0.9999776926,0.9793165687,0.6522172393

