Seed,arrival rate,"(3,5,1.00,0.50)","(3,5,1.00,0.75)","(3,5,1.00,1.00)","(3,5,1.00,1.25)","(3,5,1.00,1.50)","(3,5,1.00,2.00)","(3,5,1.00,3.00)","(5,5,1.00,0.50)","(5,5,1.00,0.75)","(5,5,1.00,1.00)","(5,5,1.00,1.25)","(5,5,1.00,1.50)","(5,5,1.00,2.00)","(5,5,1.00,3.00)","(7,5,1.00,0.50)","(7,5,1.00,0.75)","(7,5,1.00,1.00)","(7,5,1.00,1.25)","(7,5,1.00,1.50)","(7,5,1.00,2.00)","(7,5,1.00,3.00)","(5,10,1.00,0.50)","(5,10,1.00,0.75)","(5,10,1.00,1.00)","(5,10,1.00,1.25)","(5,10,1.00,1.50)","(5,10,1.00,2.00)","(5,10,1.00,3.00)","(10,10,1.00,0.50)","(10,10,1.00,0.75)","(10,10,1.00,1.00)","(10,10,1.00,1.25)","(10,10,1.00,1.50)","(10,10,1.00,2.00)","(10,10,1.00,3.00)","(20,10,1.00,0.50)","(20,10,1.00,0.75)","(20,10,1.00,1.00)","(20,10,1.00,1.25)","(20,10,1.00,1.50)","(20,10,1.00,2.00)","(20,10,1.00,3.00)"
400137271,1.7862040816,0.1524103313,0.1523385413,0.1521813600,0.1523907751,0.5595876958,0.2077698442,0.2079136942,0.2228774820,0.2231332007,0.2229832392,0.2228928821,0.6375066859,0.2984702207,0.2986401124,0.2840669409,0.2837899466,0.2838710703,0.2839714313,0.6659372434,0.3721283322,0.3722721294,0.0652985878,0.0652059391,0.0652330484,0.0653030509,0.1199957570,0.1166053614,0.1167703743,0.1635903501,0.1636582998,0.1637473248,0.1637635752,0.6289260710,0.2452936128,0.2452159592,0.3131253701,0.3130419539,0.3132314934,0.3131890158,0.6630037917,0.4181565235,0.4182581389
400137271,1.8576122449,0.1521620477,0.1522837692,0.1522105230,0.1523424402,0.2079396343,0.2080356690,0.2076414547,0.2228617364,0.2228772833,0.2230612796,0.2229772728,0.2988277882,0.2983073741,0.2983603310,0.2842041871,0.2839032265,0.2839343419,0.2842200193,0.4754413165,0.3722951362,0.3724945551,0.0652906139,0.0652191253,0.0652870376,0.0652620604,0.1167557318,0.1168372666,0.1168597540,0.1635672044,0.1638349703,0.1636467299,0.1637729622,0.2455724515,0.2455479698,0.2457355060,0.3132270784,0.3128997294,0.3132259010,0.3131857790,0.5004351283,0.4178380059,0.4182481676
400137271,1.9290204082,0.1521976426,0.1523313939,0.1523450860,0.1522279473,0.2078616174,0.2079380345,0.2078875445,0.2228732598,0.2229536589,0.2229409343,0.2228333303,0.2986025698,0.2984531175,0.2980379861,0.2840905863,0.2840525781,0.2839657867,0.2842557290,0.3721340099,0.3722656160,0.3722841869,0.0652949919,0.0651904757,0.0652296133,0.0652385230,0.1167187602,0.1168593307,0.1168244771,0.1638269719,0.1637618052,0.1637335976,0.1636004400,0.2454173826,0.2455447742,0.2453868499,0.3133574243,0.3128831841,0.3134745139,0.3134632137,0.4182128344,0.4187741476,0.4183554281
400137271,2.0004285714,0.1523434382,0.1522138129,0.1522906339,0.1522690912,0.2077867244,0.2076769013,0.2079557204,0.2231902230,0.2230641655,0.2228549321,0.2228216620,0.2984452792,0.2985186014,0.2985120072,0.2839396628,0.2841852877,0.2839757860,0.2837558837,0.3722652002,0.3725081533,0.3722482941,0.0652113387,0.0653392651,0.0651976237,0.0653149618,0.1167140059,0.1167361733,0.1167312813,0.1636846060,0.1638472649,0.1637688586,0.1637360908,0.2453122064,0.2454549717,0.2455487536,0.3133209989,0.3132458187,0.3133773587,0.3133801084,0.4179125685,0.4183083527,0.4176898327
400137271,2.0718367347,0.1524551530,0.1522489685,0.1522890568,0.9986318743,0.2077898762,0.2077392424,0.2078828771,0.2229363617,0.2229750355,0.2226880857,0.9988213908,0.2985049677,0.2986369017,0.2983593518,0.2841223078,0.2837963092,0.2835376080,0.9988652890,0.3724178409,0.3723691653,0.3725225851,0.0653239281,0.0652616096,0.0652139134,0.9986338689,0.1167641706,0.1168469869,0.1168410071,0.1639175777,0.1638384599,0.1635910727,0.9987455756,0.2454315976,0.2453023376,0.2453765536,0.3134587921,0.3131107617,0.3130461677,0.9987755012,0.4180809998,0.4188002796,0.4179571092
400137271,2.1432448980,0.1523550201,0.1522562704,0.1523878490,0.8892849171,0.2077717868,0.2079466825,0.2079841799,0.2229545039,0.2229555478,0.2230917844,0.9022990580,0.2981154631,0.2982047181,0.2985705636,0.2839648997,0.2841370814,0.2839725603,0.9070031527,0.3720243631,0.3722046500,0.3721450890,0.0653044895,0.0652319703,0.0652778559,0.8899441649,0.1168160023,0.1167544641,0.1167822519,0.1636795423,0.1636391247,0.1637450993,0.8984015639,0.2454614184,0.2457514490,0.2455254822,0.3130485197,0.3131487071,0.3128879811,0.9034264254,0.4180428987,0.4184637943,0.4185946438
400137271,2.2146530612,0.1523694826,0.1523919827,0.1522458625,0.7550224091,0.2080036908,0.2079130458,0.2078867666,0.2228654118,0.2227503881,0.2231053227,0.7856626003,0.2984465261,0.2984946319,0.2982320209,0.2839580458,0.2841102802,0.2839202343,0.7976905264,0.3729973771,0.3724802641,0.3723483676,0.0652764454,0.0652605347,0.0653496774,0.7521896240,0.1168258009,0.1167868754,0.1167079716,0.1637755103,0.1635914474,0.1637412116,0.7799934793,0.2453670409,0.2452902434,0.2453406739,0.3131973535,0.3132537669,0.3132582808,0.7928943976,0.4182004167,0.4181724359,0.4186119915
400137271,2.2860612245,0.1523385413,0.1521813600,0.1523907751,0.5595876958,0.2077698442,0.2079136942,0.2079954707,0.2231332007,0.2229832392,0.2228928821,0.6375066859,0.2984702207,0.2986401124,0.2982925140,0.2837899466,0.2838710703,0.2839714313,0.6659372434,0.3721283322,0.3722721294,0.3719926717,0.0652059391,0.0652330484,0.0653030509,0.1199957570,0.1166053614,0.1167703743,0.1168127819,0.1636582998,0.1637473248,0.1637635752,0.6289260710,0.2452936128,0.2452159592,0.2454085893,0.3130419539,0.3132314934,0.3131890158,0.6630037917,0.4181565235,0.4182581389,0.4183580534
400137271,2.3574693878,0.1522837692,0.1522105230,0.1523424402,0.2079396343,0.2080356690,0.2076414547,0.2076187787,0.2228772833,0.2230612796,0.2229772728,0.2988277882,0.2983073741,0.2983603310,0.2982269513,0.2839032265,0.2839343419,0.2842200193,0.4754413165,0.3722951362,0.3724945551,0.3720866545,0.0652191253,0.0652870376,0.0652620604,0.1167557318,0.1168372666,0.1168597540,0.1167747923,0.1638349703,0.1636467299,0.1637729622,0.2455724515,0.2455479698,0.2457355060,0.2455504418,0.3128997294,0.3132259010,0.3131857790,0.5004351283,0.4178380059,0.4182481676,0.4180750570
400137271,2.4288775510,0.1523313939,0.1523450860,0.1522279473,0.2078616174,0.2079380345,0.2078875445,0.2078470146,0.2229536589,0.2229409343,0.2228333303,0.2986025698,0.2984531175,0.2980379861,0.2986595562,0.2840525781,0.2839657867,0.2842557290,0.3721340099,0.3722656160,0.3722841869,0.3720059566,0.0651904757,0.0652296133,0.0652385230,0.1167187602,0.1168593307,0.1168244771,0.1166912477,0.1637618052,0.1637335976,0.1636004400,0.2454173826,0.2455447742,0.2453868499,0.2456698237,0.3128831841,0.3134745139,0.3134632137,0.4182128344,0.4187741476,0.4183554281,0.4183125523
400137271,2.5002857143,0.1522138129,0.1522906339,0.1522690912,0.2077867244,0.2076769013,0.2079557204,0.2079667054,0.2230641655,0.2228549321,0.2228216620,0.2984452792,0.2985186014,0.2985120072,0.2984263085,0.2841852877,0.2839757860,0.2837558837,0.3722652002,0.3725081533,0.3722482941,0.3720955154,0.0653392651,0.0651976237,0.0653149618,0.1167140059,0.1167361733,0.1167312813,0.1167124257,0.1638472649,0.1637688586,0.1637360908,0.2453122064,0.2454549717,0.2455487536,0.2451664815,0.3132458187,0.3133773587,0.3133801084,0.4179125685,0.4183083527,0.4176898327,0.4180020089
400137271,2.5716938776,0.1522489685,0.1522890568,0.9986318743,0.2077898762,0.2077392424,0.2078828771,0.2078598891,0.2229750355,0.2226880857,0.9988213908,0.2985049677,0.2986369017,0.2983593518,0.2981370608,0.2837963092,0.2835376080,0.9988652890,0.3724178409,0.3723691653,0.3725225851,0.3719928101,0.0652616096,0.0652139134,0.9986338689,0.1167641706,0.1168469869,0.1168410071,0.1168199188,0.1638384599,0.1635910727,0.9987455756,0.2454315976,0.2453023376,0.2453765536,0.2455052892,0.3131107617,0.3130461677,0.9987755012,0.4180809998,0.4188002796,0.4179571092,0.4182929548
400137271,2.6431020408,0.1522562704,0.1523878490,0.8892849171,0.2077717868,0.2079466825,0.2079841799,0.2076004174,0.2229555478,0.2230917844,0.9022990580,0.2981154631,0.2982047181,0.2985705636,0.2982741856,0.2841370814,0.2839725603,0.9070031527,0.3720243631,0.3722046500,0.3721450890,0.3720022201,0.0652319703,0.0652778559,0.8899441649,0.1168160023,0.1167544641,0.1167822519,0.1167640070,0.1636391247,0.1637450993,0.8984015639,0.2454614184,0.2457514490,0.2455254822,0.2453045038,0.3131487071,0.3128879811,0.9034264254,0.4180428987,0.4184637943,0.4185946438,0.4182555148
400137271,2.7145102041,0.1523919827,0.1522458625,0.7550224091,0.2080036908,0.2079130458,0.2078867666,0.2078919095,0.2227503881,0.2231053227,0.7856626003,0.2984465261,0.2984946319,0.2982320209,0.2986267351,0.2841102802,0.2839202343,0.7976905264,0.3729973771,0.3724802641,0.3723483676,0.3724372592,0.0652605347,0.0653496774,0.7521896240,0.1168258009,0.1167868754,0.1167079716,0.1168263059,0.1635914474,0.1637412116,0.7799934793,0.2453670409,0.2452902434,0.2453406739,0.2455418802,0.3132537669,0.3132582808,0.7928943976,0.4182004167,0.4181724359,0.4186119915,0.4184849839
