Seed,arrival rate,"(3,5)","(5,5)","(7,5)","(5,10)","(10,10)","(20,10)"
400137271,0.4166912752,0.0946496611,0.1998586283,0.2690145807,0.0492129906,0.1770640280,0.3109796844
400137271,0.4233959732,0.0945236769,0.1999355506,0.2690647049,0.0494070959,0.1773018537,0.3106222861
400137271,0.4301006711,0.0946283499,0.1999155816,0.2689629929,0.0491720033,0.1771106523,0.3110834630
400137271,0.4368053691,0.0945676911,0.1999541187,0.2687496940,0.0493253132,0.1774338490,0.3109032846
400137271,0.4435100671,0.0946913250,0.1997927154,0.2690481840,0.0493809347,0.1771543820,0.3104623930
400137271,0.4502147651,0.0944903880,0.2000748202,0.2689151121,0.0492760705,0.1772279991,0.3104728480
400137271,0.4569194631,0.0946797606,0.2000543018,0.2684198789,0.0493253281,0.1771151109,0.3108397291
400137271,0.4636241611,0.0947761627,0.2000402874,0.2686495552,0.0494212632,0.1769025701,0.3111914214
400137271,0.4703288591,0.0945110978,0.1997712550,0.2687235755,0.0492554180,0.1772247780,0.3107595989
400137271,0.4770335570,0.0947027682,0.2001531293,0.2688641416,0.0494217010,0.1771470479,0.3106151722
400137271,0.4837382550,0.0947514649,0.2001021545,0.2686973753,0.0494177234,0.1771252342,0.3104052702
400137271,0.4904429530,0.0944574085,0.1999423159,0.2691075191,0.0492846919,0.1772867585,0.3113252252
400137271,0.4971476510,0.0946599956,0.1998178501,0.2686870851,0.0493093849,0.1773931067,0.3106681940
400137271,0.5038523490,0.0947015753,0.1998768428,0.2689313747,0.0493703346,0.1772818549,0.3111104136
400137271,0.5105570470,0.0945672552,0.2000887846,0.2686647371,0.0493568631,0.1770116778,0.3107420657
400137271,0.5172617450,0.0944009513,0.1998039476,0.2685497361,0.0493703380,0.1771780055,0.3105774721
400137271,0.5239664430,0.0946611456,0.2000221968,0.2687701793,0.0493301607,0.1772158015,0.3104411654
400137271,0.5306711409,0.0945086090,0.1999999038,0.2687675095,0.0493500255,0.1770427272,0.3109439021
400137271,0.5373758389,0.0945852083,0.2001217493,0.2692601483,0.0492819097,0.1770989045,0.3110865848
400137271,0.5440805369,0.0945954373,0.2002192970,0.2689814270,0.0492682582,0.1772426973,0.3107103608
400137271,0.5507852349,0.0945804668,0.2000309421,0.2688397428,0.0493180242,0.1772692692,0.3110241639
400137271,0.5574899329,0.0943986604,0.1997031658,0.2688070839,0.0492279959,0.1772377686,0.3107016832
400137271,0.5641946309,0.0945678621,0.1997305718,0.2686820940,0.0493036412,0.1772583131,0.3109938659
400137271,0.5708993289,0.0946194865,0.1998477722,0.2689563918,0.0491024327,0.1771644460,0.3110622156
400137271,0.5776040268,0.0946141890,0.1998298966,0.2688362736,0.0492453994,0.1770407841,0.3105043500
400137271,0.5843087248,0.0945849713,0.2000038752,0.2687237200,0.0493468958,0.1772621581,0.3107803793
400137271,0.5910134228,0.0947204401,0.1999814396,0.2692763971,0.0493337270,0.1771425715,0.3108310113
400137271,0.5977181208,0.0944838745,0.1997579153,0.2686668179,0.0491655755,0.1773009890,0.3109714556
400137271,0.6044228188,0.0944702286,0.1999659988,0.2688755390,0.0493590168,0.1772621005,0.3106093919
400137271,0.6111275168,0.0945077523,0.1998596565,0.2682381146,0.0493296032,0.1771088656,0.3107454464
400137271,0.6178322148,0.0945773522,0.1999668640,0.2689007868,0.0493878778,0.1772059891,0.3109169601
400137271,0.6245369128,0.0945114235,0.1996174712,0.2688138006,0.0492857102,0.1772448789,0.3107594060
400137271,0.6312416107,0.0946127942,0.1997291580,0.2687486665,0.0493313024,0.1770960298,0.3112981721
400137271,0.6379463087,0.0947474658,0.1999185603,0.2688186761,0.0494189762,0.1770775094,0.3107828088
