Seed,arrival rate,"(3,5)","(5,5)","(7,5)","(5,10)","(10,10)","(20,10)"
400137271,0.8323825503,4000002.3141243914,3796643.9842726560,2518827.5613365695,4000007.8835096681,4000000.2384209139,2015991.0495300572
400137271,0.8390872483,4000004.1526274951,3809196.5048708441,2526273.1034489046,4000006.1643894659,4000000.2310959795,2021386.2220030231
400137271,0.8457919463,4000003.4610227281,3824590.6903365580,2534688.8009179905,4000008.5666969810,4000000.6628706111,2027843.5000966049
400137271,0.8524966443,4000003.1863294272,3835668.7622393616,2547945.5837459513,4000005.6914767064,4000001.6637180857,2041025.9746965934
400137271,0.8592013423,4000004.1744185183,3835842.4382051323,2557149.6866863891,4000003.2518927404,4000000.6649783053,2051929.1157983216
400137271,0.8659060403,4000003.1502025970,3845804.1493175351,2561971.7671135482,4000000.8100653938,4000001.4568184116,2063279.6347736556
400137271,0.8726107383,4000002.0316566397,3854135.9061532142,2576305.0642377613,4000004.8112609130,4000000.1999987485,2071151.2224029419
400137271,0.8793154362,4000000.7252831864,3863330.5954474672,2584781.0999274557,4000002.6294628279,4000000.9853021116,2075062.1706098134
400137271,0.8860201342,4000002.7301225457,3876404.6624640254,2591313.0290366048,4000009.5210679946,4000000.5609479658,2089612.2022625257
400137271,0.8927248322,4000002.9170485414,3881189.8744347300,2599027.0046234676,4000000.3063980225,4000002.0320520438,2094288.1049361883
400137271,0.8994295302,4000001.0937708882,3890515.4159738678,2611111.6809197129,4000003.9537605206,4000000.9952779426,2109405.0723770149
400137271,0.9061342282,4000003.0677935109,3898260.4728425057,2617497.8513207878,4000003.1351848696,4000001.2463754434,2116588.2790736165
400137271,0.9128389262,4000001.7719303551,3906409.3610884715,2627305.5310950144,4000002.6113140266,4000000.1484468156,2123130.2952039498
400137271,0.9195436242,4000002.8928674390,3918139.3552671834,2630295.7134423931,4000005.5697892243,4000001.3884430588,2130092.1024225238
400137271,0.9262483221,4000002.2910868432,3919286.1961772647,2641154.9183037444,4000005.3590314803,4000001.6657648371,2136041.5172709585
400137271,0.9329530201,4000000.2735938895,3927413.9819745296,2642912.8282747101,4000000.0269001671,4000000.1024318705,2144753.1039052750
400137271,0.9396577181,4000003.5952950697,3934345.0765424408,2660119.9428761024,4000003.5679473346,4000000.7643329366,2147817.0812534010
400137271,0.9463624161,4000004.2281226846,3945799.9773907312,2662491.5374920699,4000008.9873713125,4000000.9695126461,2157897.2149026659
400137271,0.9530671141,4000000.1291073291,3951521.9411013871,2669617.4455525517,4000009.0510274628,4000000.5986715620,2172373.4758278877
400137271,0.9597718121,4000002.4743040157,3962916.4940754375,2678943.7713011769,4000000.4211411611,4000001.0157064130,2180578.0121802902
400137271,0.9664765101,4000001.6637266581,3965144.9955600766,2687613.4897068148,4000002.3169971947,4000001.7416880922,2183230.2836209764
400137271,0.9731812081,4000000.5167929293,3977365.2210134245,2692990.9265044052,4000008.2022776213,4000001.4790262864,2195345.5032416773
400137271,0.9798859060,4000002.2883138862,3984222.8432913371,2702183.1559785907,4000000.8014470749,4000000.6806354551,2197403.4215217684
400137271,0.9865906040,4000002.2088252623,3987752.1036830256,2708992.7111952933,4000006.6607842157,4000000.6667044414,2204280.4106710306
400137271,0.9932953020,4000001.2178172870,3995550.2595501249,2714365.7518712147,4000007.7156616841,4000001.2517390344,2211525.5870754891
400137271,1.0000000000,4000002.1664584293,4000001.7088759509,2716209.5467828773,4000007.5062978505,4000000.1947130505,2220202.8053262546

