Seed,arrival rate,"(3,5,1.00,0.50)","(3,5,1.00,0.75)","(3,5,1.00,1.00)","(3,5,1.00,1.25)","(3,5,1.00,1.50)","(3,5,1.00,2.00)","(3,5,1.00,3.00)","(5,5,1.00,0.50)","(5,5,1.00,0.75)","(5,5,1.00,1.00)","(5,5,1.00,1.25)","(5,5,1.00,1.50)","(5,5,1.00,2.00)","(5,5,1.00,3.00)","(7,5,1.00,0.50)","(7,5,1.00,0.75)","(7,5,1.00,1.00)","(7,5,1.00,1.25)","(7,5,1.00,1.50)","(7,5,1.00,2.00)","(7,5,1.00,3.00)","(5,10,1.00,0.50)","(5,10,1.00,0.75)","(5,10,1.00,1.00)","(5,10,1.00,1.25)","(5,10,1.00,1.50)","(5,10,1.00,2.00)","(5,10,1.00,3.00)","(10,10,1.00,0.50)","(10,10,1.00,0.75)","(10,10,1.00,1.00)","(10,10,1.00,1.25)","(10,10,1.00,1.50)","(10,10,1.00,2.00)","(10,10,1.00,3.00)","(20,10,1.00,0.50)","(20,10,1.00,0.75)","(20,10,1.00,1.00)","(20,10,1.00,1.25)","(20,10,1.00,1.50)","(20,10,1.00,2.00)","(20,10,1.00,3.00)"
400137271,2.7859183673,3401736.5672093257,1882317.9818802124,1248841.4888327799,897224.4309008089,679105.0064452032,426000.6479354200,320439.3800308050,2832263.0902923001,1612543.2764242243,1080163.4117649309,783462.6075179431,598868.8246598069,379225.4721994872,320220.9952106883,2562966.1308671744,1482515.0511645405,1000430.7118993438,732206.3275925954,562940.1621801889,359225.3692668993,319928.3551768798,5000002.4638288068,2551818.6709465059,1539913.1057767719,1056421.4702572578,779618.9369395461,477699.6781798445,320312.1926228340,3254535.5094087180,1737856.3167431355,1137072.2859497978,816067.9393339967,621899.2915958600,393730.5823182557,320820.1544530554,2450107.5633604727,1419959.8252210289,970524.5132432972,710803.8875425471,549619.5916921204,354929.3029248657,321636.9617459357
400137271,2.8573265306,3405049.9719206472,1888826.3728152672,1254240.4104840995,900328.9704005682,682716.4527031519,431757.1467489213,325017.1293316755,2836988.3236005069,1619552.2712369640,1083939.1736094805,789320.9860517625,601449.1684453844,383777.3399574209,325045.1376989812,2565331.1688701296,1485865.7377637841,1003287.2144998537,736438.1756300663,566705.7344440601,364357.0434374469,325073.8617184468,5000000.5085359905,2553677.1714703310,1541181.5506846961,1060541.4023498730,783797.1277426949,482143.3509992458,325231.6295694080,3263730.9282149747,1741403.6542085721,1139800.5172040621,821010.9127849775,625413.1406848276,397890.5324687497,325245.0437121718,2453614.5993544678,1427844.8302219582,970939.4037486848,717639.0288216453,553836.4512350108,358090.0840752586,325849.3768748579
400137271,2.9287346939,3404958.7118285098,1893527.2096529303,1255743.7146720360,904650.1243223958,688197.3193184559,436701.8542487957,330411.5218963135,2841710.9981347974,1621395.0794299413,1087870.6430450126,793983.9249655057,606845.9804640579,389090.6036468036,328378.6984136192,2566134.6751190643,1489740.5115882959,1007941.3940594422,743030.3546596383,571009.3913049975,368086.1379803214,329457.0697432820,5000000.0458242092,2563399.9753512880,1547803.4491171667,1066420.5961318165,787458.9111046654,487136.3244111057,329189.4802044835,3264753.0872279815,1745077.1420580153,1143703.8817865220,823485.2163776748,629698.2693672235,402288.9155479062,328131.8852804903,2456094.1626846795,1432030.0919457641,974358.6491540767,720682.7305459235,557586.0473620094,363678.1308983940,329051.8446210476
400137271,3.0001428571,3411047.1109284940,1899468.8168473316,1262066.9614689874,907881.6190977235,691644.7749629925,439891.0458594981,333696.2910159806,2847327.4305651188,1624203.3877173143,1094425.1434195789,797811.2415830001,611932.3757939531,392847.3181366188,334125.6442537333,2571132.6264604870,1495081.1277108912,1013907.1986384077,747005.4130493794,573047.9266345429,370977.6871160347,333018.3361958506,5000004.1986933006,2564065.1250670049,1549387.5489933426,1069175.4485929124,791172.3847863887,490878.5957981731,333143.1116866026,3267555.2346580601,1749534.7265832881,1147620.3443837278,830227.9491397630,633957.5215129989,405818.9473302398,333618.4493963411,2461722.6254315749,1435061.9865514273,978370.6312309058,726464.2154455617,565105.8988517054,368184.4949668054,333266.8792531427
400137271,3.0715510204,3413523.5523167918,1902233.1304691772,1263850.1455567614,911908.9768403551,696374.0745632708,444049.9663231318,336172.8353548013,2854994.7595405518,1626304.1601157705,1094540.8647187594,799897.4003011507,614695.4519489097,396170.5382478197,336629.4608101045,2582851.7317069573,1497329.9546202759,1017470.1461491156,747975.4941304425,579078.8647726205,374805.3542179986,337451.4942436085,5000004.2875299919,2570370.3009212869,1553478.6820561893,1074383.9919901809,795587.6844141704,494512.3897031171,337144.6341343067,3276402.4014905328,1755525.1310196111,1152878.4314094160,834279.7984075515,637152.9061951159,410391.3980900201,336707.3053337263,2468808.1777721997,1440239.5660340386,984421.5899686714,727932.9396433275,566257.3968449861,372661.7522110295,337752.7257304811
400137271,3.1429591837,3415705.7130652405,1904860.6298852437,1270207.5504484626,917992.8053290214,698673.3776993250,447666.2304375083,341319.3572255712,2851328.7791642984,1636626.4931140097,1101939.1728001724,804324.7888926452,618184.6216309038,400475.6413801108,340784.3708881192,2580487.9163055043,1502054.9700151649,1022893.4311623102,752660.0426534275,581802.9993482075,379510.6041162431,340409.7650212548,5000004.7681019558,2576333.0625144611,1556993.8155553679,1077121.7993153490,800068.0103426226,499021.6744181116,341770.3100825376,3275028.4601632720,1759936.1425543954,1154839.9380355165,836126.0191237954,642081.1711978089,414425.5871907839,341379.9443902939,2475179.4887703094,1439726.4315679695,988899.9070033436,735157.4958505096,572503.9045259060,374763.2194556017,341001.4909950399
400137271,3.2143673469,3421981.3165989108,1907264.3948752740,1273100.5073016391,919679.8840341149,703069.9783762088,451021.2557768183,344965.1257334443,2852780.1677352344,1637544.7932187580,1104055.5718985724,809623.0497120039,622185.0326593327,404070.1099645342,344610.7716622206,2584989.6085206200,1504241.7609846897,1024572.3358695741,755314.7185207509,584985.3077779030,383217.2162403461,345090.0201782068,5000004.1755644633,2578942.2773671444,1561150.8399907066,1080065.6822203097,802185.8792227440,501135.3793397961,344016.9402409449,3280156.4118584902,1762981.1814228448,1160194.7597312653,840542.9520882266,645063.4613165490,417781.4962429241,345360.5961374141,2474032.5203388073,1444383.1596570555,989720.8386534499,737404.2620555074,573813.2948278411,379510.5925749246,343254.1578765782
400137271,3.2857755102,3422706.5764553379,1915239.7871920359,1275641.0648940196,924135.0744081984,705933.5555245337,454495.6612686517,347857.9580195868,2860124.0422306387,1641117.3557718399,1106196.7026967346,810148.1513481246,625182.3793882529,406850.7854359869,348925.1377974246,2587303.1890952354,1509854.6963513480,1028295.1397866438,760981.5688899301,589745.1570798981,386178.1349679390,347525.5834393742,5000002.8151728101,2581976.8538924302,1567216.6498125503,1083899.8232967092,808094.8694687841,505306.0577700789,347534.7393144565,3282246.8134731278,1765140.4157080515,1163650.2648857615,843008.1744856702,648071.1807519967,421561.9690064823,347646.1347492841,2480081.0161527814,1447171.1846048750,995605.5357518169,737241.5259103572,576802.2168680995,381852.0883717603,348444.8316029107
400137271,3.3571836735,3426574.6187293557,1914837.0854442837,1277779.4464060250,925627.0520860864,709193.6494561097,458206.1397314854,350943.0542875372,2863950.9566412368,1646043.7684402687,1110711.8597860076,813682.9478597401,630417.3334657324,409285.6682475044,351079.2362881044,2587701.3643265907,1512137.1112536136,1029853.8455086560,761893.5609678366,591519.0559155792,389161.8737297000,351170.4493375166,5000002.3407451939,2584890.6433555018,1570176.4965815789,1086305.8868556179,808622.8258024713,508218.9502881070,351024.0360446314,3287049.3019267335,1766469.0662843140,1165599.7407416729,848180.0291184695,651505.9465689370,424195.8609805027,350221.3890971218,2482072.4007345354,1449185.8144373470,997005.8366887359,742963.1773654330,580350.6817914108,384508.0527881915,350784.5906611431
400137271,3.4285918367,3432772.9429250378,1919526.0851376886,1279430.3948344539,930064.3681522813,712788.1100307972,461636.7084267788,354085.8396756553,2869570.4930686057,1643801.0611109517,1110896.7081661501,816193.0700742052,632239.5295394795,412714.5463713072,354029.9812338430,2589871.4535331675,1514805.8070742739,1035551.9067282465,764267.6368840982,594750.3057721510,392898.8131939554,353506.3287798049,5000003.8136526113,2588237.3703945903,1571112.6948825140,1088702.5617688384,813765.4703415016,511148.4452259316,354262.9446862249,3290392.4663084052,1773520.3300238557,1168757.0071164279,849842.7496853890,655040.2164163825,426960.7125300193,353783.0041793631,2481966.0632550102,1458710.0223271686,1000807.7518249534,746898.4082380795,584641.0136742345,388928.0661474154,354500.0063961606
400137271,3.5000000000,3433910.5784804942,1924024.7186667353,1284278.7451336836,931337.1110889749,713638.6742082561,463845.7010953295,356688.5340474596,2871333.7850631285,1647594.1028119833,1114805.1047016920,820461.9716255536,635667.8842671631,416860.4659479766,357442.6407390377,2600117.9036847730,1517309.9152155868,1038059.7924643875,769288.5082048330,597542.9300679825,394841.0469981615,357031.3613318920,5000000.8150760550,2589764.7494531590,1572537.0109079892,1092241.9912331484,816614.5862513956,515305.0980106872,358541.4675415723,3294405.0566975451,1773773.0927828187,1172039.1021654576,853625.5588521477,656517.4724297860,429561.4264945687,357981.9242155802,2484937.9440146317,1457100.9265403505,1004113.6714039217,748635.8373373779,587221.5326475295,392048.1742397579,357549.8002469108

