Seed,arrival rate,"(3,5,1.00,0.50)","(3,5,1.00,0.75)","(3,5,1.00,1.00)","(3,5,1.00,1.25)","(3,5,1.00,1.50)","(3,5,1.00,2.00)","(3,5,1.00,3.00)","(5,5,1.00,0.50)","(5,5,1.00,0.75)","(5,5,1.00,1.00)","(5,5,1.00,1.25)","(5,5,1.00,1.50)","(5,5,1.00,2.00)","(5,5,1.00,3.00)","(7,5,1.00,0.50)","(7,5,1.00,0.75)","(7,5,1.00,1.00)","(7,5,1.00,1.25)","(7,5,1.00,1.50)","(7,5,1.00,2.00)","(7,5,1.00,3.00)","(5,10,1.00,0.50)","(5,10,1.00,0.75)","(5,10,1.00,1.00)","(5,10,1.00,1.25)","(5,10,1.00,1.50)","(5,10,1.00,2.00)","(5,10,1.00,3.00)","(10,10,1.00,0.50)","(10,10,1.00,0.75)","(10,10,1.00,1.00)","(10,10,1.00,1.25)","(10,10,1.00,1.50)","(10,10,1.00,2.00)","(10,10,1.00,3.00)","(20,10,1.00,0.50)","(20,10,1.00,0.75)","(20,10,1.00,1.00)","(20,10,1.00,1.25)","(20,10,1.00,1.50)","(20,10,1.00,2.00)","(20,10,1.00,3.00)"
400137271,2.6431020408,0.1396062210,0.2427216128,0.3505382743,0.4650074122,0.5827908939,0.8243804069,0.9999985304,0.1660698153,0.2789555133,0.3976115705,0.5190953651,0.6426788200,0.8966528248,0.9999993242,0.1827622381,0.3006017517,0.4235300684,0.5500523804,0.6763878784,0.9288158937,0.9999989567,0.0851380929,0.1828826905,0.2914425106,0.4041007008,0.5214835051,0.7596797802,0.9999991127,0.1454356450,0.2608990981,0.3805787740,0.5015189467,0.6250239355,0.8733751971,0.9999954070,0.1900019791,0.3126242313,0.4358534677,0.5614041427,0.6871768862,0.9339474143,0.9999949981
400137271,2.7145102041,0.1397776970,0.2421738552,0.3499828370,0.4647921843,0.5831462177,0.8253053676,0.9999963023,0.1658306985,0.2792501267,0.3968945895,0.5189213631,0.6417774424,0.8950389934,0.9999993226,0.1823553423,0.3014779022,0.4238135846,0.5478985742,0.6745337494,0.9296980645,0.9999977966,0.0852366050,0.1832218270,0.2909288781,0.4052209849,0.5212440309,0.7616372427,0.9999990010,0.1453581331,0.2602443465,0.3805042157,0.5022357077,0.6243562528,0.8727420881,0.9999978489,0.1902316934,0.3127187608,0.4365489642,0.5600609273,0.6852970540,0.9382370572,0.9999993225
400137271,2.7859183673,0.1396644387,0.2425261502,0.3509708193,0.4647866249,0.5815106082,0.8266159223,0.9999931787,0.1659565220,0.2788837481,0.3974388427,0.5198970722,0.6426922397,0.8948887839,0.9999880760,0.1823508485,0.3012501006,0.4228594394,0.5486491457,0.6726219901,0.9275210960,0.9999965951,0.0851260065,0.1831215468,0.2909375555,0.4059609288,0.5207757881,0.7596568675,0.9999960105,0.1454105669,0.2600989124,0.3807026103,0.5020742046,0.6241067095,0.8716962398,0.9999968141,0.1903053172,0.3128793988,0.4348698195,0.5624618083,0.6853180108,0.9360118582,0.9999930570
400137271,2.8573265306,0.1396840762,0.2422536426,0.3499573910,0.4642984856,0.5832512470,0.8244123684,0.9999975330,0.1660285106,0.2789202048,0.3972178852,0.5184274901,0.6437960225,0.8944496124,0.9999993233,0.1823956565,0.3009910425,0.4244625276,0.5489701500,0.6742084484,0.9281839388,0.9999993232,0.0850472701,0.1831837364,0.2908453124,0.4042832073,0.5209406387,0.7597113486,0.9999993235,0.1454855635,0.2608799615,0.3803515548,0.5018148033,0.6261761817,0.8729058783,0.9999949170,0.1904292907,0.3119840856,0.4362014728,0.5606308230,0.6856788699,0.9392999634,0.9999993241
400137271,2.9287346939,0.1397931552,0.2422890443,0.3508971263,0.4643942470,0.5809700811,0.8242015348,0.9999967737,0.1658253741,0.2789803582,0.3969015112,0.5190577959,0.6426508476,0.8939139781,0.9999958912,0.1826621502,0.3005920911,0.4234466656,0.5482311296,0.6750216004,0.9288289301,0.9999921540,0.0850810689,0.1827630203,0.2906744722,0.4035004470,0.5216764533,0.7597586079,0.9999920409,0.1455398730,0.2607549006,0.3801978337,0.5022417275,0.6243083403,0.8710169619,0.9999977778,0.1904481510,0.3124531635,0.4368464782,0.5609169457,0.6864352913,0.9370737533,0.9999915611
400137271,3.0001428571,0.1395964552,0.2420453883,0.3496895749,0.4653769329,0.5836235127,0.8241986001,0.9999916609,0.1658907109,0.2788052906,0.3966174829,0.5197636650,0.6420947861,0.8933864920,0.9999943908,0.1823579399,0.3008610683,0.4237286205,0.5468154310,0.6753227616,0.9301746818,0.9999982530,0.0851055548,0.1828145123,0.2918649201,0.4041265379,0.5218861553,0.7619165125,0.9999993231,0.1455352486,0.2609518356,0.3811111053,0.5018207041,0.6245056009,0.8725990739,0.9999979886,0.1901863821,0.3122806589,0.4368047551,0.5606204738,0.6842996726,0.9346790346,0.9999985300
400137271,3.0715510204,0.1394809807,0.2421731479,0.3498561711,0.4645844749,0.5822184554,0.8223053760,0.9999955070,0.1657494528,0.2796093178,0.3974523535,0.5196785824,0.6422479639,0.8940299812,0.9999979767,0.1821301580,0.3013257257,0.4243898570,0.5483908493,0.6740182920,0.9306106936,0.9999967784,0.0849655557,0.1830974523,0.2910479634,0.4041146155,0.5222826772,0.7606150088,0.9999973404,0.1453155703,0.2604804129,0.3799023186,0.5013165697,0.6249515245,0.8722515224,0.9999869975,0.1902771891,0.3117094827,0.4357057053,0.5611044962,0.6870195713,0.9346909033,0.9999873949
400137271,3.1429591837,0.1399350816,0.2423694688,0.3495042349,0.4640488012,0.5832587338,0.8247982083,0.9999929893,0.1662434160,0.2786046705,0.3965500302,0.5191461092,0.6434353478,0.8922377720,0.9999970435,0.1822103677,0.3007986529,0.4228067740,0.5481443166,0.6742851164,0.9276514455,0.9999866319,0.0850707250,0.1827699938,0.2906356899,0.4045461412,0.5211520905,0.7596087247,0.9999981245,0.1455898231,0.2603419712,0.3804349694,0.5016031348,0.6249466936,0.8722196943,0.9999919055,0.1897519523,0.3129779510,0.4353003281,0.5596950032,0.6849207493,0.9352359029,0.9999870178
400137271,3.2143673469,0.1397842723,0.2427220590,0.3500718561,0.4640418808,0.5818302810,0.8245239390,0.9999985174,0.1657383370,0.2791446778,0.3965501912,0.5180453706,0.6430845794,0.8919474410,0.9999977843,0.1823480534,0.3011644030,0.4237018897,0.5485542672,0.6744363022,0.9260471628,0.9999985185,0.0853206446,0.1828845036,0.2911813053,0.4048011335,0.5211681670,0.7619583365,0.9999974942,0.1455577720,0.2607309872,0.3796109893,0.5022634556,0.6255220525,0.8719977422,0.9999934281,0.1900816087,0.3127112158,0.4364367800,0.5593952401,0.6874718939,0.9347013052,0.9999927980
400137271,3.2857755102,0.1397659874,0.2419291338,0.3504166300,0.4640526672,0.5826538689,0.8242485539,0.9999993232,0.1658259621,0.2786617639,0.3973333769,0.5207083337,0.6434096954,0.8937775166,0.9999993245,0.1821987118,0.3006749074,0.4233079119,0.5477162039,0.6750104604,0.9292171310,0.9999932882,0.0851165075,0.1825565966,0.2905350229,0.4047934561,0.5216878487,0.7591220962,0.9999993235,0.1454849469,0.2605059863,0.3805613221,0.5022685725,0.6254984475,0.8724971340,0.9999977378,0.1899321089,0.3126945950,0.4362374041,0.5610178997,0.6849614999,0.9358715228,0.9999983658
400137271,3.3571836735,0.1399471577,0.2421117001,0.3506901562,0.4653979020,0.5825000915,0.8251037834,0.9999938051,0.1659283894,0.2786524199,0.3973714759,0.5205830713,0.6419630548,0.8943002497,0.9999993233,0.1826690540,0.3002974031,0.4243198431,0.5492958383,0.6747678040,0.9282324183,0.9999878482,0.0850548984,0.1828959907,0.2912530262,0.4049280992,0.5224899038,0.7600069336,0.9999968397,0.1455375966,0.2612002037,0.3809316774,0.5007644138,0.6254207749,0.8707010870,0.9999876684,0.1900804257,0.3131444567,0.4354326728,0.5602213381,0.6851981797,0.9369519447,0.9999949769
400137271,3.4285918367,0.1395350791,0.2424580154,0.3507465947,0.4646371095,0.5814252936,0.8234074464,0.9999993235,0.1655509778,0.2794348492,0.3981697878,0.5201814224,0.6418344576,0.8942010755,0.9999991918,0.1827217118,0.3014819682,0.4230819923,0.5503391365,0.6749247076,0.9275070937,0.9999832423,0.0852803771,0.1831029306,0.2912706547,0.4047457908,0.5204453828,0.7621761191,0.9999942739,0.1454439173,0.2602010411,0.3804824881,0.5011205229,0.6234524744,0.8724474998,0.9999954295,0.1902480056,0.3119040893,0.4356412063,0.5598042609,0.6839907219,0.9345276242,0.9999900371
400137271,3.5000000000,0.1396371523,0.2417685166,0.3502744980,0.4655426328,0.5836861626,0.8252522545,0.9999973147,0.1658389569,0.2788983094,0.3969904638,0.5187356697,0.6421287739,0.8937247578,0.9999977218,0.1819214128,0.3013649846,0.4238901897,0.5492783284,0.6750954824,0.9294853792,0.9999963049,0.0853083512,0.1828329261,0.2912213282,0.4049288285,0.5207272186,0.7605819654,0.9999884608,0.1453496160,0.2609161592,0.3798186495,0.5012738451,0.6258870899,0.8730113962,0.9999972344,0.1900106797,0.3126600980,0.4363971704,0.5613173509,0.6872446250,0.9344965532,0.9999968052

